WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20050815,2000,20050815,1100,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,328,3,-99999,0,-99999,0,R,21.5,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050815,2100,20050815,1200,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,256,3,-99999,0,-99999,0,R,20.8,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050815,2200,20050815,1300,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,351,3,-99999,0,-99999,0,R,22.6,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050815,2300,20050815,1400,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,363,3,-99999,0,-99999,0,R,23.6,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,0,20050815,1500,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,607,3,-99999,0,-99999,0,R,26.7,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,100,20050815,1600,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,302,3,-99999,0,-99999,0,R,24.3,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,200,20050815,1700,1.201,-135.33,57.06,16,16.1,16.4,15.9,-9999,172,0,-99999,0,-99999,0,R,21.4,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,300,20050815,1800,1.201,-135.33,57.06,15.4,15.5,15.8,15.3,-9999,62,0,-99999,0,-99999,0,R,18.6,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,400,20050815,1900,1.201,-135.33,57.06,14.9,15.2,15.4,14.9,0,35,0,-99999,0,-99999,0,R,17.4,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,500,20050815,2000,1.201,-135.33,57.06,14.3,14.6,14.9,14.3,0,2,0,-99999,0,-99999,0,R,15.9,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,600,20050815,2100,1.201,-135.33,57.06,13.8,14.2,14.4,13.8,0,0,0,-99999,0,-99999,0,R,14.9,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,700,20050815,2200,1.201,-135.33,57.06,13.2,13.2,13.7,12.9,0,0,0,-99999,0,-99999,0,R,12.7,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,800,20050815,2300,1.201,-135.33,57.06,13.3,13.3,13.4,13.2,0,0,0,-99999,0,-99999,0,R,13.9,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,900,20050816,0,1.201,-135.33,57.06,13.4,13.4,13.5,13.3,0,0,0,-99999,0,-99999,0,R,14.1,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1000,20050816,100,1.201,-135.33,57.06,13.3,13.4,13.4,13.3,0,0,0,-99999,0,-99999,0,R,14,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1100,20050816,200,1.201,-135.33,57.06,13.3,13.4,13.4,13.3,0,0,0,-99999,0,-99999,0,R,13.9,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1200,20050816,300,1.201,-135.33,57.06,13.2,13.2,13.4,13.1,0,0,0,-99999,0,-99999,0,R,13.7,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1300,20050816,400,1.201,-135.33,57.06,13,13.1,13.3,13,0,0,0,-99999,0,-99999,0,R,13.5,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1400,20050816,500,1.201,-135.33,57.06,13,13,13.1,13,0,0,0,-99999,0,-99999,0,R,13.4,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1500,20050816,600,1.201,-135.33,57.06,13.6,13.3,13.6,13.1,0,4,0,-99999,0,-99999,0,R,14.1,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1600,20050816,700,1.201,-135.33,57.06,14.9,14.2,14.9,13.7,0,63,0,-99999,0,-99999,0,R,15.8,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1700,20050816,800,1.201,-135.33,57.06,15.4,15.2,15.4,15,0,137,0,-99999,0,-99999,0,R,18,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1800,20050816,900,1.201,-135.33,57.06,16.2,15.8,16.2,15.5,0,242,0,-99999,0,-99999,0,R,20.6,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,1900,20050816,1000,1.201,-135.33,57.06,-9999,-9999,-9999,-9999,-9999,254,3,-99999,0,-99999,0,R,22.1,3,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,2000,20050816,1100,1.201,-135.33,57.06,17.4,17.1,17.5,16.6,0,324,0,-99999,0,-99999,0,R,24.2,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,2100,20050816,1200,1.201,-135.33,57.06,17.2,17.5,17.9,17.1,0,248,0,-99999,0,-99999,0,R,23.5,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,2200,20050816,1300,1.201,-135.33,57.06,17.7,17.2,17.8,16.9,0,232,0,-99999,0,-99999,0,R,22.8,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050816,2300,20050816,1400,1.201,-135.33,57.06,17.9,17.9,18.1,17.6,0,182,0,-99999,0,-99999,0,R,22.5,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20050817,0,20050816,1500,1.201,-135.33,57.06,18.3,18.2,18.3,18.1,0,195,0,-99999,0,-99999,0,R,22.4,0,-9999,0,-9999,0,0,3,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
