WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20100101,100,20091231,1600,1.302,-135.33,57.06,-3.7,-3.4,-3,-3.8,0,0,0,0,0,0,0,R,-6,0,-5.5,0,-6.3,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,200,20091231,1700,1.302,-135.33,57.06,-4.7,-4.3,-3.7,-4.7,0,0,0,0,0,0,0,R,-6.8,0,-6.3,0,-7.1,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,300,20091231,1800,1.302,-135.33,57.06,-5.3,-5,-4.6,-5.3,0,0,0,0,0,0,0,R,-7.3,0,-7.1,0,-7.5,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,400,20091231,1900,1.302,-135.33,57.06,-5.5,-5.3,-5.1,-5.5,0,0,0,0,0,0,0,R,-7.8,0,-7.4,0,-8,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,500,20091231,2000,1.302,-135.33,57.06,-5.9,-5.7,-5.3,-6,0,0,0,0,0,0,0,R,-8.2,0,-7.9,0,-8.3,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,600,20091231,2100,1.302,-135.33,57.06,-5.7,-5.8,-5.6,-6,0,0,0,0,0,0,0,R,-8.4,0,-8.2,0,-8.5,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,700,20091231,2200,1.302,-135.33,57.06,-6.1,-6.1,-5.7,-6.4,0,0,0,0,0,0,0,R,-8.5,0,-8.2,0,-8.7,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,800,20091231,2300,1.302,-135.33,57.06,-6,-6,-5.8,-6.2,0,0,0,0,0,0,0,R,-8.6,0,-8.2,0,-8.7,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,900,20100101,0,1.302,-135.33,57.06,-6.4,-6.3,-5.8,-6.6,0,0,0,0,0,0,0,R,-8.6,0,-8.4,0,-9,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1000,20100101,100,1.302,-135.33,57.06,-6.2,-6.3,-6,-6.6,0,0,0,0,0,0,0,R,-9.1,0,-8.9,0,-9.2,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1100,20100101,200,1.302,-135.33,57.06,-6.4,-6.5,-6.2,-7,0,0,0,0,0,0,0,R,-9.1,0,-8.7,0,-9.3,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1200,20100101,300,1.302,-135.33,57.06,-6.4,-6.6,-6.3,-6.9,0,0,0,0,0,0,0,R,-9.1,0,-8.6,0,-9.4,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1300,20100101,400,1.302,-135.33,57.06,-6.4,-6.6,-6.4,-7,0,0,0,0,0,0,0,R,-9.3,0,-9,0,-9.5,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1400,20100101,500,1.302,-135.33,57.06,-6.9,-6.5,-6.2,-7.1,0,0,0,0,0,0,0,R,-9.1,0,-8.8,0,-9.3,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1500,20100101,600,1.302,-135.33,57.06,-6.6,-6.7,-6.4,-6.9,0,0,0,0,0,0,0,R,-9.2,0,-8.9,0,-9.4,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1600,20100101,700,1.302,-135.33,57.06,-7.1,-6.8,-6.5,-7.1,0,0,0,0,0,0,0,R,-9.2,0,-8.8,0,-9.3,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1700,20100101,800,1.302,-135.33,57.06,-6.9,-7,-6.8,-7.2,0,0,0,0,0,0,0,R,-9.3,0,-8.9,0,-9.5,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1800,20100101,900,1.302,-135.33,57.06,-6.9,-7.1,-6.8,-7.4,0,0,0,0,0,0,0,R,-9.6,0,-9.3,0,-9.8,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,1900,20100101,1000,1.302,-135.33,57.06,-6.3,-6.8,-6.3,-7.1,0,0,0,0,0,0,0,R,-8.9,0,-8.5,0,-9.6,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20100101,2000,20100101,1100,1.302,-135.33,57.06,-4.9,-5.5,-4.8,-6.3,0,0,0,0,0,0,0,R,-7.8,0,-7.1,0,-8.5,0,-9999,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
