WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20110101,100,20101231,1600,2.404,-135.33,57.06,5.1,5.3,5.8,4.9,0,0,0,0,0,0,0,R,3.9,0,4.1,0,3.7,0,82,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,200,20101231,1700,2.404,-135.33,57.06,4.3,4.6,5.3,4.3,0.3,0,0,0,0,0,0,R,3.5,0,3.7,0,3.4,0,89,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,300,20101231,1800,2.404,-135.33,57.06,3.9,4,4.4,3.8,0.7,0,0,0,0,0,0,R,3.3,0,3.5,0,3.2,0,98,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,400,20101231,1900,2.404,-135.33,57.06,3.7,3.6,4.1,3.3,1,0,0,0,0,0,0,R,3.1,0,3.3,0,2.9,0,99,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,500,20101231,2000,2.404,-135.33,57.06,3.5,3.5,3.9,3.3,1.8,0,0,0,0,0,0,R,3,0,3.2,0,3,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,600,20101231,2100,2.404,-135.33,57.06,3.5,3.5,3.7,3.2,1.4,0,0,0,0,0,0,R,3,0,3.1,0,2.9,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,700,20101231,2200,2.404,-135.33,57.06,3.4,3.4,3.7,3.3,0.9,0,0,0,0,0,0,R,3,0,3.1,0,2.9,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,800,20101231,2300,2.404,-135.33,57.06,3.2,3.3,3.4,3.1,0.2,0,0,0,0,0,0,R,2.8,0,2.9,0,2.8,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,900,20110101,0,2.404,-135.33,57.06,3.3,3.2,3.5,2.9,0,0,0,0,0,0,0,R,2.8,0,2.9,0,2.7,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1000,20110101,100,2.404,-135.33,57.06,3.3,3.3,3.5,3.1,0,0,0,0,0,0,0,R,2.9,0,2.9,0,2.8,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1100,20110101,200,2.404,-135.33,57.06,3.2,3.2,3.5,3.1,0,0,0,0,0,0,0,R,2.8,0,2.9,0,2.7,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1200,20110101,300,2.404,-135.33,57.06,3.3,3.3,3.5,3.2,0,0,0,0,0,0,0,R,2.9,0,3,0,2.8,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1300,20110101,400,2.404,-135.33,57.06,3,3,3.2,2.8,0,0,0,0,0,0,0,R,2.7,0,2.8,0,2.6,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1400,20110101,500,2.404,-135.33,57.06,3.2,3,3.2,2.7,0,0,0,0,0,0,0,R,2.6,0,2.7,0,2.5,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1500,20110101,600,2.404,-135.33,57.06,3.5,3.3,3.5,3.1,0,0,0,0,0,0,0,R,2.9,0,3.1,0,2.7,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1600,20110101,700,2.404,-135.33,57.06,3.4,3.4,3.5,3.3,0,0,0,0,0,0,0,R,3.1,0,3.1,0,3,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1700,20110101,800,2.404,-135.33,57.06,3.2,3.3,3.5,3.2,0,0,0,0,0,0,0,R,3,0,3.1,0,2.9,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1800,20110101,900,2.404,-135.33,57.06,3.4,3.3,3.5,3.2,0,0,0,0,0,0,0,R,3,0,3.1,0,2.9,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,1900,20110101,1000,2.404,-135.33,57.06,3.3,3.3,3.5,3.1,0,0,0,0,0,0,0,R,3.1,0,3.1,0,2.9,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,2000,20110101,1100,2.404,-135.33,57.06,3.6,3.5,3.7,3.3,0,1,0,4,0,0,0,R,3.3,0,3.5,0,3.1,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,2100,20110101,1200,2.404,-135.33,57.06,4,3.8,4.1,3.6,0,4,0,6,0,2,0,R,3.6,0,3.8,0,3.5,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,2200,20110101,1300,2.404,-135.33,57.06,4.1,3.9,4.2,3.6,0,1,0,3,0,0,0,R,3.8,0,3.9,0,3.6,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110101,2300,20110101,1400,2.404,-135.33,57.06,4,3.8,4.1,3.6,0.6,0,0,0,0,0,0,R,3.6,0,3.7,0,3.6,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,0,20110101,1500,2.404,-135.33,57.06,3.6,3.7,4.1,3.5,0.6,0,0,0,0,0,0,R,3.6,0,3.8,0,3.4,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,100,20110101,1600,2.404,-135.33,57.06,3.6,3.7,3.9,3.6,0.2,0,0,0,0,0,0,R,3.4,0,3.5,0,3.4,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,200,20110101,1700,2.404,-135.33,57.06,3.6,3.7,3.8,3.5,0,0,0,0,0,0,0,R,3.4,0,3.5,0,3.3,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,300,20110101,1800,2.404,-135.33,57.06,3.7,3.7,3.9,3.5,0,0,0,0,0,0,0,R,3.4,0,3.5,0,3.4,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,400,20110101,1900,2.404,-135.33,57.06,3.5,3.6,3.8,3.4,0,0,0,0,0,0,0,R,3.3,0,3.5,0,3.3,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,500,20110101,2000,2.404,-135.33,57.06,3.5,3.6,3.9,3.4,0,0,0,0,0,0,0,R,3.4,0,3.6,0,3.3,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,600,20110101,2100,2.404,-135.33,57.06,3.7,3.5,3.7,3.2,0,0,0,0,0,0,0,R,3.2,0,3.3,0,3.1,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,700,20110101,2200,2.404,-135.33,57.06,3.3,3.4,3.7,3.2,0,0,0,0,0,0,0,R,3.2,0,3.3,0,3,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,800,20110101,2300,2.404,-135.33,57.06,3.8,3.6,3.9,3.3,0,0,0,0,0,0,0,R,3.3,0,3.5,0,3.1,0,100,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,900,20110102,0,2.404,-135.33,57.06,3.9,4,4.2,3.8,0,0,0,0,0,0,0,R,3.6,0,3.7,0,3.5,0,98,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1000,20110102,100,2.404,-135.33,57.06,4.2,3.9,4.2,3.7,0,0,0,0,0,0,0,R,3.5,0,3.6,0,3.5,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1100,20110102,200,2.404,-135.33,57.06,4.2,4.1,4.4,3.8,0,0,0,0,0,0,0,R,3.6,0,3.7,0,3.5,0,95,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1200,20110102,300,2.404,-135.33,57.06,4.3,4.4,4.7,4.1,0,0,0,0,0,0,0,R,3.7,0,3.7,0,3.6,0,93,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1300,20110102,400,2.404,-135.33,57.06,5.1,4.8,5.4,4.2,0,0,0,0,0,0,0,R,3.8,0,4,0,3.7,0,88,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1400,20110102,500,2.404,-135.33,57.06,5,5.1,5.5,4.6,0,0,0,0,0,0,0,R,4.1,0,4.3,0,4,0,85,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1500,20110102,600,2.404,-135.33,57.06,4.6,5,5.5,4.5,0,0,0,0,0,0,0,R,4.1,0,4.2,0,4,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1600,20110102,700,2.404,-135.33,57.06,5.3,5,5.5,4.6,0,0,0,0,0,0,0,R,4.2,0,4.3,0,4,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1700,20110102,800,2.404,-135.33,57.06,5.2,5.4,5.9,5.1,0,0,0,0,0,0,0,R,4.4,0,4.6,0,4.3,0,84,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1800,20110102,900,2.404,-135.33,57.06,5.2,5.3,5.8,4.9,0,0,0,0,0,0,0,R,4.4,0,4.6,0,4.3,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,1900,20110102,1000,2.404,-135.33,57.06,5,5,5.3,4.6,0,0,0,0,0,0,0,R,4.3,0,4.5,0,4.3,0,90,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,2000,20110102,1100,2.404,-135.33,57.06,5.1,5,5.3,4.8,0.3,5,0,15,0,0,0,R,4.5,0,4.7,0,4.4,0,92,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,2100,20110102,1200,2.404,-135.33,57.06,5.8,5.3,5.8,4.9,0,11,0,19,0,5,0,R,4.8,0,5,0,4.7,0,90,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,2200,20110102,1300,2.404,-135.33,57.06,6.1,5.8,6.2,5.1,0,14,0,26,0,8,0,R,5.1,0,5.3,0,4.9,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110102,2300,20110102,1400,2.404,-135.33,57.06,5.5,5.8,6.4,5.5,0,7,0,18,0,1,0,R,5.2,0,5.4,0,5.1,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,0,20110102,1500,2.404,-135.33,57.06,5.3,5.6,6,5.3,0,2,0,8,0,0,0,R,5,0,5.1,0,4.8,0,84,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,100,20110102,1600,2.404,-135.33,57.06,5.9,5.5,6,5.1,0,0,0,0,0,0,0,R,4.7,0,4.8,0,4.6,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,200,20110102,1700,2.404,-135.33,57.06,5.4,5.4,6.1,4.8,0,0,0,0,0,0,0,R,4.5,0,4.8,0,4.3,0,85,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,300,20110102,1800,2.404,-135.33,57.06,5.6,5.3,5.8,5,0,0,0,0,0,0,0,R,4.4,0,4.5,0,4.3,0,85,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,400,20110102,1900,2.404,-135.33,57.06,5.5,5.3,5.8,5,0,0,0,0,0,0,0,R,4.4,0,4.6,0,4.3,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,500,20110102,2000,2.404,-135.33,57.06,5.2,5.6,6.1,5.2,0,0,0,0,0,0,0,R,4.6,0,4.9,0,4.4,0,82,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,600,20110102,2100,2.404,-135.33,57.06,5.6,5.5,6.2,5.1,0,0,0,0,0,0,0,R,4.5,0,4.6,0,4.3,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,700,20110102,2200,2.404,-135.33,57.06,5.5,5.3,5.7,4.9,0,0,0,0,0,0,0,R,4.4,0,4.6,0,4.3,0,84,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,800,20110102,2300,2.404,-135.33,57.06,4.7,5.2,5.7,4.7,0,0,0,0,0,0,0,R,4.3,0,4.5,0,4.1,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20110103,900,20110103,0,2.404,-135.33,57.06,5.6,5.1,5.6,4.6,0,0,0,0,0,0,0,R,4.2,0,4.4,0,4,0,86,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
