WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20180101,100,20171231,1600,2.424,-135.33,57.06,-1.1,-1.2,-1,-1.4,0,0,0,0,0,0,0,C,-1.5,0,-1.4,0,-1.6,0,88,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,200,20171231,1700,2.424,-135.33,57.06,-0.8,-1,-0.7,-1.2,0,0,0,0,0,0,0,C,-1.4,0,-1.3,0,-1.5,0,88,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,300,20171231,1800,2.424,-135.33,57.06,1.4,0.2,1.4,-0.8,0,0,0,0,0,0,0,C,-0.7,0,-0.1,0,-1.3,0,87,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,400,20171231,1900,2.424,-135.33,57.06,1.7,1.2,1.7,0.9,0.5,0,0,0,0,0,0,C,-0.1,0,0,0,-0.1,0,89,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,500,20171231,2000,2.424,-135.33,57.06,0.6,0.9,1.6,0.6,0.4,0,0,0,0,0,0,C,0,0,0,0,-0.1,0,92,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,600,20171231,2100,2.424,-135.33,57.06,1.1,0.8,1.1,0.4,0.2,0,0,0,0,0,0,C,0.1,0,0.1,0,0,0,94,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,700,20171231,2200,2.424,-135.33,57.06,1.2,1.1,1.3,0.9,0.4,0,0,0,0,0,0,C,0.2,0,0.2,0,0.1,0,94,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,800,20171231,2300,2.424,-135.33,57.06,2,1.7,2.1,1.2,0,0,0,0,0,0,0,C,0.2,0,0.3,0,0.2,0,93,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,900,20180101,0,2.424,-135.33,57.06,2.6,2.3,2.6,1.9,0,0,0,0,0,0,0,C,0.3,0,0.3,0,0.3,0,88,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1000,20180101,100,2.424,-135.33,57.06,3.5,3.2,3.9,2.5,0,0,0,0,0,0,0,C,0.4,0,0.5,0,0.3,0,81,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1100,20180101,200,2.424,-135.33,57.06,3.5,3.2,3.6,2.6,0.4,0,0,0,0,0,0,C,0.5,0,0.6,0,0.5,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1200,20180101,300,2.424,-135.33,57.06,4,3.9,4.3,3.3,0,0,0,0,0,0,0,C,0.7,0,0.7,0,0.6,0,81,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1300,20180101,400,2.424,-135.33,57.06,3.7,3.7,4.3,3.1,0,0,0,0,0,0,0,C,0.8,0,0.9,0,0.6,0,82,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1400,20180101,500,2.424,-135.33,57.06,4.8,4.6,5.2,3.7,0.2,0,0,0,0,0,0,C,1,0,1.2,0,0.8,0,83,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1500,20180101,600,2.424,-135.33,57.06,3.7,4.4,5,3.7,0.4,0,0,0,0,0,0,C,1.2,0,1.3,0,1.1,0,84,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1600,20180101,700,2.424,-135.33,57.06,3.2,3.3,3.7,2.7,0.5,0,0,0,0,0,0,C,1.2,0,1.3,0,1,0,91,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1700,20180101,800,2.424,-135.33,57.06,4.1,3.7,4.3,3.1,0.3,0,0,0,0,0,0,C,1.3,0,1.7,0,1.2,0,95,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1800,20180101,900,2.424,-135.33,57.06,3.5,3.8,4.5,3.2,0,0,0,0,0,0,0,C,1.6,0,1.9,0,1.3,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,1900,20180101,1000,2.424,-135.33,57.06,3.1,3.1,3.7,2.6,0,3,0,7,0,0,0,C,1.4,0,1.6,0,1.3,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,2000,20180101,1100,2.424,-135.33,57.06,3.5,3.1,3.6,2.5,0.3,13,0,20,0,6,0,C,1.6,0,1.8,0,1.4,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,2100,20180101,1200,2.424,-135.33,57.06,4.1,3.5,4.1,2.9,1.4,13,0,19,0,6,0,C,1.9,0,2.3,0,1.8,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,2200,20180101,1300,2.424,-135.33,57.06,4.9,4.5,5.1,4,1.3,16,0,23,0,7,0,C,2.6,0,3.1,0,2.3,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180101,2300,20180101,1400,2.424,-135.33,57.06,5.2,5,5.4,4.5,0.5,6,0,13,0,1,0,C,3,0,3.2,0,2.8,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,0,20180101,1500,2.424,-135.33,57.06,5.3,5.2,5.4,5,0.4,3,0,4,0,0,0,C,3.1,0,3.3,0,3,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,100,20180101,1600,2.424,-135.33,57.06,4.8,5.1,5.4,4.7,0,0,0,0,0,0,0,C,3.1,0,3.3,0,2.9,0,96,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,200,20180101,1700,2.424,-135.33,57.06,5,5.4,5.8,4.8,0,0,0,0,0,0,0,C,2.9,0,3.2,0,2.6,0,94,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,300,20180101,1800,2.424,-135.33,57.06,5.3,5.5,6.3,5,0,0,0,0,0,0,0,C,2.9,0,3.1,0,2.6,0,92,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,400,20180101,1900,2.424,-135.33,57.06,5.9,5.5,5.9,5,0,0,0,0,0,0,0,C,3,0,3.3,0,2.8,0,89,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,500,20180101,2000,2.424,-135.33,57.06,5.5,5.6,6.1,5.1,1.4,0,0,0,0,0,0,C,3.6,0,4,0,3.3,0,89,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,600,20180101,2100,2.424,-135.33,57.06,5.8,5.4,5.8,5,1,0,0,0,0,0,0,C,3.8,0,4.3,0,3.7,0,94,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,700,20180101,2200,2.424,-135.33,57.06,5.2,5.3,5.7,4.7,1.3,0,0,0,0,0,0,C,4.1,0,4.5,0,3.8,0,96,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,800,20180101,2300,2.424,-135.33,57.06,5.7,5.5,6.1,4.9,3.3,0,0,0,0,0,0,C,4.3,0,4.7,0,4,0,96,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20180102,900,20180102,0,2.424,-135.33,57.06,5.4,5.3,5.7,4.8,1.8,0,0,0,0,0,0,C,4.3,0,4.7,0,4.1,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
