WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20230101,100,20221231,1600,2.424,-135.33,57.06,2.7,2.7,3,2.5,0,0,0,0,0,0,0,C,-0.1,0,0.5,0,-0.5,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,200,20221231,1700,2.424,-135.33,57.06,2.7,2.7,2.9,2.5,0,0,0,0,0,0,0,C,0.8,0,1.2,0,0.5,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,300,20221231,1800,2.424,-135.33,57.06,2.4,2.6,2.8,2.4,0,0,0,0,0,0,0,C,1.1,0,1.4,0,1,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,400,20221231,1900,2.424,-135.33,57.06,3.3,3,3.3,2.3,0,0,0,0,0,0,0,C,1.8,0,2.3,0,1.4,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,500,20221231,2000,2.424,-135.33,57.06,3.5,3.4,3.6,3.2,0.5,0,0,0,0,0,0,C,2.5,0,2.6,0,2.3,0,96,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,600,20221231,2100,2.424,-135.33,57.06,3.5,3.6,3.6,3.5,1.2,0,0,0,0,0,0,C,2.8,0,2.9,0,2.6,0,95,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,700,20221231,2200,2.424,-135.33,57.06,3.6,3.5,3.6,3.4,1.9,0,0,0,0,0,0,C,2.9,0,3,0,2.9,0,95,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,800,20221231,2300,2.424,-135.33,57.06,4,3.8,4,3.6,1.8,0,0,0,0,0,0,C,3.1,0,3.3,0,2.9,0,95,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,900,20230101,0,2.424,-135.33,57.06,4.4,4.2,4.4,3.9,0.9,0,0,0,0,0,0,C,3.5,0,3.6,0,3.3,0,95,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,1000,20230101,100,2.424,-135.33,57.06,4.9,4.7,4.9,4.4,0.3,0,0,0,0,0,0,C,3.7,0,3.9,0,3.6,0,94,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,1100,20230101,200,2.424,-135.33,57.06,4.6,4.6,4.9,4.5,0.8,0,0,0,0,0,0,C,3.7,0,3.8,0,3.6,0,94,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,1200,20230101,300,2.424,-135.33,57.06,4.7,4.6,4.7,4.5,0.2,0,0,0,0,0,0,C,3.6,0,3.6,0,3.5,0,93,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20230101,1300,20230101,400,2.424,-135.33,57.06,4.9,4.9,5.1,4.7,0,0,0,0,0,0,0,C,3.5,0,3.6,0,3.5,0,91,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
