WBANNO,UTC_DATE,UTC_TIME,LST_DATE,LST_TIME,CRX_VN,LONGITUDE,LATITUDE,T_CALC,T_HR_AVG,T_MAX,T_MIN,P_CALC,SOLARAD,SOLARAD_FLAG,SOLARAD_MAX,SOLARAD_MAX_FLAG,SOLARAD_MIN,SOLARAD_MIN_FLAG,SUR_TEMP_TYPE,SUR_TEMP,SUR_TEMP_FLAG,SUR_TEMP_MAX,SUR_TEMP_MAX_FLAG,SUR_TEMP_MIN,SUR_TEMP_MIN_FLAG,RH_HR_AVG,RH_HR_AVG_FLAG,SOIL_MOISTURE_5,SOIL_MOISTURE_10,SOIL_MOISTURE_20,SOIL_MOISTURE_50,SOIL_MOISTURE_100,SOIL_TEMP_5,SOIL_TEMP_10,SOIL_TEMP_20,SOIL_TEMP_50,SOIL_TEMP_100
25379,20190101,100,20181231,1600,2.424,-135.33,57.06,7.2,7.1,7.3,6.9,0.3,0,0,0,0,0,0,C,6.4,0,6.6,0,6.2,0,96,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,200,20181231,1700,2.424,-135.33,57.06,6.6,6.8,7.3,6.5,0.4,0,0,0,0,0,0,C,6.2,0,6.3,0,6.1,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,300,20181231,1800,2.424,-135.33,57.06,6.3,6.5,6.6,6.3,0.4,0,0,0,0,0,0,C,5.8,0,6.1,0,5.4,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,400,20181231,1900,2.424,-135.33,57.06,5.8,6.1,6.3,5.8,0,0,0,0,0,0,0,C,5,0,5.4,0,4.7,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,500,20181231,2000,2.424,-135.33,57.06,4.8,5.3,6,4.8,0,0,0,0,0,0,0,C,2.8,0,4.8,0,1.2,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,600,20181231,2100,2.424,-135.33,57.06,4.4,4.5,4.9,4.1,0,0,0,0,0,0,0,C,1.4,0,1.9,0,0.8,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,700,20181231,2200,2.424,-135.33,57.06,5.2,4.8,5.2,4.4,0,0,0,0,0,0,0,C,3.2,0,4.2,0,1.7,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,800,20181231,2300,2.424,-135.33,57.06,5.5,5.4,5.7,5.2,0,0,0,0,0,0,0,C,4.6,0,5,0,4.2,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,900,20190101,0,2.424,-135.33,57.06,6.3,5.8,6.3,5.5,1,0,0,0,0,0,0,C,5.2,0,5.6,0,5,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
25379,20190101,1000,20190101,100,2.424,-135.33,57.06,6.8,6.8,7,6.3,2.6,0,0,0,0,0,0,C,6.1,0,6.4,0,5.6,0,97,0,-99,-99,-99,-99,-99,-9999,-9999,-9999,-9999,-9999
