UTC_DATE,UTC_TIME,P_CALC
20200101,100,0
20200101,200,0
20200101,300,0
20200101,400,0
20200101,500,0
20200101,600,0
20200101,700,0.3
20200101,800,0
20200101,900,0
20200101,1000,0
20200101,1100,0.9
20200101,1200,3.7
20200101,1300,4.9
20200101,1400,3.5
20200101,1500,3.7
20200101,1600,1.1
20200101,1700,1.7
20200101,1800,1.6
20200101,1900,0.5
20200101,2000,0
20200101,2100,0.3
20200101,2200,1.5
20200101,2300,1.7
20200102,0,0.2
20200102,100,0
20200102,200,0
20200102,300,0
20200102,400,0.3
20200102,500,0
20200102,600,0.9
20200102,700,0.4
20200102,800,0
20200102,900,0
20200102,1000,0.3
20200102,1100,0
20200102,1200,0
20200102,1300,0
20200102,1400,0
20200102,1500,0
20200102,1600,0
20200102,1700,0
20200102,1800,0.2
20200102,1900,0
20200102,2000,0.3
20200102,2100,0
20200102,2200,0
20200102,2300,0
20200103,0,0
20200103,100,0
20200103,200,0
20200103,300,0
20200103,400,0
20200103,500,0
20200103,600,0
20200103,700,0
20200103,800,0
20200103,900,0
20200103,1000,0
20200103,1100,0
20200103,1200,0
20200103,1300,0
20200103,1400,0
20200103,1500,0
20200103,1600,0
20200103,1700,0
20200103,1800,0
20200103,1900,0
20200103,2000,0
20200103,2100,0
20200103,2200,0
20200103,2300,0
20200104,0,0
20200104,100,0
20200104,200,0
20200104,300,0
20200104,400,0
20200104,500,0
20200104,600,0
20200104,700,0
20200104,800,0
20200104,900,0
20200104,1000,0
20200104,1100,0
20200104,1200,0
20200104,1300,0
20200104,1400,0
20200104,1500,0
20200104,1600,0.2
20200104,1700,0
20200104,1800,0
20200104,1900,0
20200104,2000,0
20200104,2100,0
20200104,2200,0.2
20200104,2300,0
20200105,0,0
20200105,100,0.4
20200105,200,0.3
20200105,300,0
20200105,400,1
20200105,500,0.5
20200105,600,0
20200105,700,0
20200105,800,0
20200105,900,0
20200105,1000,0
20200105,1100,0
20200105,1200,0
20200105,1300,0
20200105,1400,0
20200105,1500,0
20200105,1600,0
20200105,1700,0
20200105,1800,0
