UTC_DATE,UTC_TIME,P_CALC
20150101,100,1.1
20150101,200,0.5
20150101,300,0.4
20150101,400,0.4
20150101,500,0
20150101,600,0.2
20150101,700,0
20150101,800,0
20150101,900,0
20150101,1000,1.7
20150101,1100,1.7
20150101,1200,2.5
20150101,1300,2.2
20150101,1400,2
20150101,1500,0.5
20150101,1600,0.3
20150101,1700,0.3
20150101,1800,0.2
20150101,1900,2.2
20150101,2000,3.1
20150101,2100,1
20150101,2200,0.6
20150101,2300,2.2
20150102,0,0
20150102,100,0.6
20150102,200,1.1
20150102,300,2.9
20150102,400,5.3
20150102,500,2.4
20150102,600,2.7
20150102,700,2.9
20150102,800,1.8
20150102,900,1.4
20150102,1000,0.8
20150102,1100,1.1
20150102,1200,0.3
20150102,1300,0
20150102,1400,0
20150102,1500,0
20150102,1600,0
20150102,1700,0
20150102,1800,0
20150102,1900,0
20150102,2000,0
20150102,2100,0
20150102,2200,0
20150102,2300,0
20150103,0,0
20150103,100,0
20150103,200,0
20150103,300,0
20150103,400,0
20150103,500,0
20150103,600,0
20150103,700,0
20150103,800,0
20150103,900,0
20150103,1000,0
20150103,1100,0
20150103,1200,0
20150103,1300,0
20150103,1400,0
20150103,1500,0
20150103,1600,0
20150103,1700,0
20150103,1800,0
20150103,1900,0
20150103,2000,0
20150103,2100,0
20150103,2200,0
20150103,2300,0
20150104,0,0
20150104,100,0
20150104,200,0
20150104,300,0
20150104,400,0
20150104,500,0
20150104,600,0
20150104,700,0
20150104,800,0
20150104,900,0
20150104,1000,0
20150104,1100,0
20150104,1200,0
20150104,1300,0
20150104,1400,0
20150104,1500,0
20150104,1600,0
20150104,1700,0
20150104,1800,0
20150104,1900,0
20150104,2000,0
20150104,2100,0
20150104,2200,0
20150104,2300,0
20150105,0,0
20150105,100,0
20150105,200,0
20150105,300,0
20150105,400,0
20150105,500,0
20150105,600,0
20150105,700,0
20150105,800,0
20150105,900,0
20150105,1000,0
20150105,1100,0
20150105,1200,0
20150105,1300,0
20150105,1400,0
20150105,1500,0
20150105,1600,0
20150105,1700,0
20150105,1800,0
20150105,1900,0
20150105,2000,0
20150105,2100,0
20150105,2200,0
20150105,2300,0
20150106,0,0
20150106,100,0
20150106,200,0
20150106,300,0
20150106,400,0
20150106,500,0
20150106,600,0
20150106,700,0
20150106,800,0
20150106,900,0
20150106,1000,0
20150106,1100,0
20150106,1200,0
20150106,1300,0
20150106,1400,0
20150106,1500,0
20150106,1600,0
20150106,1700,0
20150106,1800,0
20150106,1900,0
20150106,2000,0
20150106,2100,0.4
20150106,2200,0
20150106,2300,0
20150107,0,0.3
20150107,100,0.2
20150107,200,0.4
20150107,300,1.2
20150107,400,1.8
20150107,500,3.4
20150107,600,1.5
20150107,700,0.7
20150107,800,1.1
20150107,900,0.6
20150107,1000,0
20150107,1100,0
20150107,1200,0.3
20150107,1300,0.3
20150107,1400,1.7
20150107,1500,1.2
20150107,1600,0.2
20150107,1700,0
20150107,1800,0.3
20150107,1900,0
20150107,2000,0.2
20150107,2100,1.5
20150107,2200,1.6
20150107,2300,0.3
20150108,0,0.8
20150108,100,0
20150108,200,0
20150108,300,0.3
20150108,400,0
20150108,500,0
20150108,600,0
20150108,700,0
20150108,800,0
20150108,900,0
20150108,1000,0
20150108,1100,0
20150108,1200,0
20150108,1300,0
20150108,1400,0
20150108,1500,0
20150108,1600,0
20150108,1700,0
20150108,1800,0
20150108,1900,0
20150108,2000,0
20150108,2100,0
20150108,2200,0
20150108,2300,0
20150109,0,0
20150109,100,0
20150109,200,0
20150109,300,0
20150109,400,0
20150109,500,0
20150109,600,0
20150109,700,0
20150109,800,0
20150109,900,0
20150109,1000,0
20150109,1100,0
20150109,1200,0
20150109,1300,0
20150109,1400,0
20150109,1500,0
20150109,1600,0
20150109,1700,0
20150109,1800,0
20150109,1900,0
20150109,2000,0
20150109,2100,0
20150109,2200,0
20150109,2300,0
20150110,0,0
20150110,100,0
20150110,200,0
20150110,300,0
20150110,400,0
20150110,500,0
20150110,600,0
20150110,700,0
20150110,800,0
20150110,900,0
20150110,1000,0
20150110,1100,0.2
20150110,1200,0
20150110,1300,0
20150110,1400,0
20150110,1500,0
20150110,1600,0
20150110,1700,0
20150110,1800,0
