UTC_DATE,UTC_TIME,P_CALC
20090101,100,0
20090101,200,0
20090101,300,0
20090101,400,0
20090101,500,0
20090101,600,0
20090101,700,0
20090101,800,0
20090101,900,0
20090101,1000,0
20090101,1100,0
20090101,1200,0
20090101,1300,0
20090101,1400,0
20090101,1500,0
20090101,1600,0
20090101,1700,0
20090101,1800,0
20090101,1900,0
20090101,2000,0
20090101,2100,0
20090101,2200,0
20090101,2300,0
20090102,0,0
20090102,100,0
20090102,200,0
20090102,300,0
20090102,400,0
20090102,500,0
20090102,600,0
20090102,700,0
20090102,800,0
20090102,900,0
20090102,1000,0
20090102,1100,0
20090102,1200,0.7
20090102,1300,0.4
20090102,1400,0
20090102,1500,0
20090102,1600,0
20090102,1700,0
20090102,1800,0
20090102,1900,0.3
20090102,2000,0
20090102,2100,0.3
20090102,2200,0.3
20090102,2300,0
20090103,0,0
20090103,100,0.3
20090103,200,0.4
20090103,300,0
20090103,400,0.4
20090103,500,0
20090103,600,0
20090103,700,0.5
20090103,800,0.3
20090103,900,1.3
20090103,1000,1.2
20090103,1100,0
20090103,1200,0
20090103,1300,1.6
20090103,1400,0.3
20090103,1500,0
20090103,1600,0.3
20090103,1700,0.5
20090103,1800,0.7
20090103,1900,0.4
20090103,2000,0.3
20090103,2100,0
20090103,2200,1.2
20090103,2300,0
20090104,0,0
20090104,100,0.7
20090104,200,1
20090104,300,0.3
20090104,400,0.2
20090104,500,0
20090104,600,0.3
20090104,700,0.2
20090104,800,0
20090104,900,0
20090104,1000,0
20090104,1100,0.4
20090104,1200,0
20090104,1300,0
20090104,1400,0
20090104,1500,0
20090104,1600,0
20090104,1700,0
20090104,1800,0
20090104,1900,0
20090104,2000,0
20090104,2100,0
20090104,2200,0.4
20090104,2300,1
20090105,0,0.4
20090105,100,0.7
20090105,200,0.9
20090105,300,0.3
20090105,400,0.8
20090105,500,0.2
20090105,600,0
20090105,700,0
20090105,800,0
20090105,900,0.8
20090105,1000,0.2
20090105,1100,1.4
20090105,1200,0
20090105,1300,0.9
20090105,1400,0.2
20090105,1500,0
20090105,1600,0
20090105,1700,0
20090105,1800,0.5
20090105,1900,0.4
20090105,2000,0.3
20090105,2100,0.5
20090105,2200,0.6
20090105,2300,0.9
20090106,0,0.3
20090106,100,0.2
20090106,200,1.9
20090106,300,1.1
20090106,400,1.1
20090106,500,0
20090106,600,0.4
20090106,700,0
20090106,800,0
20090106,900,0.2
20090106,1000,1.2
20090106,1100,4
20090106,1200,0
20090106,1300,0.5
20090106,1400,0.2
20090106,1500,0
20090106,1600,0.2
20090106,1700,0
20090106,1800,0
20090106,1900,0
20090106,2000,0
20090106,2100,0
20090106,2200,0
20090106,2300,0
20090107,0,0
20090107,100,0
20090107,200,0
20090107,300,0
20090107,400,0
20090107,500,0
20090107,600,0
20090107,700,0
20090107,800,0
20090107,900,0
20090107,1000,0
20090107,1100,0
20090107,1200,0
20090107,1300,0
20090107,1400,0
20090107,1500,0
20090107,1600,0
20090107,1700,0
20090107,1800,0
20090107,1900,0
20090107,2000,0
20090107,2100,0
20090107,2200,0
20090107,2300,0
20090108,0,0
20090108,100,0
20090108,200,0
20090108,300,0
20090108,400,0
20090108,500,0
20090108,600,0
20090108,700,0
20090108,800,0
20090108,900,0
20090108,1000,0
20090108,1100,0
20090108,1200,0
20090108,1300,0
20090108,1400,0
20090108,1500,0
20090108,1600,0
20090108,1700,0.8
20090108,1800,1.2
20090108,1900,1.8
20090108,2000,0
20090108,2100,0
20090108,2200,0
20090108,2300,0
20090109,0,0
20090109,100,0
20090109,200,0
20090109,300,0
20090109,400,0.2
20090109,500,0.6
20090109,600,1.1
20090109,700,0.3
20090109,800,0
20090109,900,0.2
20090109,1000,0.2
20090109,1100,0.2
20090109,1200,1.5
20090109,1300,0.3
20090109,1400,1.7
20090109,1500,0.9
20090109,1600,0.6
20090109,1700,1.6
20090109,1800,3.3
20090109,1900,3.4
20090109,2000,7.1
20090109,2100,3.1
20090109,2200,3.3
20090109,2300,1.8
20090110,0,0.4
20090110,100,1.5
20090110,200,0.7
20090110,300,0
20090110,400,0.4
20090110,500,0
20090110,600,0.9
20090110,700,0.6
20090110,800,0
20090110,900,0
20090110,1000,0
20090110,1100,0
20090110,1200,0
20090110,1300,0.4
20090110,1400,0
20090110,1500,0
20090110,1600,0
20090110,1700,0
20090110,1800,0
20090110,1900,0
20090110,2000,0
20090110,2100,0
20090110,2200,0
20090110,2300,0
20090111,0,1.3
20090111,100,1.7
