UTC_DATE,UTC_TIME,P_CALC
20180106,0,0
20180106,100,0
20180106,200,1
20180106,300,0
20180106,400,0
20180106,500,1.3
20180106,600,0.2
20180106,700,1.7
20180106,800,0.7
20180106,900,0.2
20180106,1000,0.3
20180106,1100,0.2
20180106,1200,0.3
20180106,1300,0.2
20180106,1400,0.5
20180106,1500,0.5
20180106,1600,0.2
20180106,1700,0
20180106,1800,0
20180106,1900,0.4
20180106,2000,3.1
20180106,2100,2.1
20180106,2200,1.3
20180106,2300,0.2
20180107,0,0
20180107,100,0.3
20180107,200,0
20180107,300,0.5
20180107,400,2.4
20180107,500,0.5
20180107,600,0
20180107,700,0.3
20180107,800,0
20180107,900,0.9
20180107,1000,2
20180107,1100,0
20180107,1200,0
20180107,1300,0
20180107,1400,0
20180107,1500,0
20180107,1600,0
20180107,1700,0
20180107,1800,0
20180107,1900,0
20180107,2000,0
20180107,2100,0
20180107,2200,0
20180107,2300,0
20180108,0,0
20180108,100,0
20180108,200,0
20180108,300,0
20180108,400,0
20180108,500,0
20180108,600,0
20180108,700,0
20180108,800,0
20180108,900,0
20180108,1000,0
20180108,1100,0
20180108,1200,0
20180108,1300,0
20180108,1400,0
20180108,1500,0
20180108,1600,0
20180108,1700,0
20180108,1800,0
20180108,1900,0
20180108,2000,0
20180108,2100,0
20180108,2200,0
20180108,2300,0
20180109,0,0
20180109,100,0
20180109,200,0
20180109,300,0
20180109,400,0
20180109,500,0
20180109,600,0
20180109,700,0.3
20180109,800,0
20180109,900,0
20180109,1000,0
20180109,1100,0
20180109,1200,0
20180109,1300,0.7
20180109,1400,0.7
20180109,1500,0.4
20180109,1600,0
20180109,1700,0
20180109,1800,0
20180109,1900,0.6
20180109,2000,0.2
20180109,2100,0.2
20180109,2200,0.4
20180109,2300,0.2
20180110,0,0.4
20180110,100,0.2
20180110,200,1.1
20180110,300,0.2
20180110,400,0.2
20180110,500,0.2
20180110,600,0.4
20180110,700,0.2
20180110,800,0
20180110,900,0.2
20180110,1000,0
20180110,1100,0
20180110,1200,0
20180110,1300,0
20180110,1400,0
20180110,1500,0
20180110,1600,0
20180110,1700,0
20180110,1800,0
20180110,1900,0
20180110,2000,0
20180110,2100,0
20180110,2200,0
20180110,2300,0
20180111,0,0
20180111,100,0
20180111,200,0
20180111,300,0
20180111,400,0
20180111,500,0
20180111,600,0
20180111,700,0
20180111,800,0
20180111,900,0
20180111,1000,0
20180111,1100,0
20180111,1200,0
20180111,1300,0
20180111,1400,0
20180111,1500,0
20180111,1600,0
20180111,1700,0
20180111,1800,0
20180111,1900,0
20180111,2000,0
20180111,2100,0
20180111,2200,0
20180111,2300,0
20180112,0,0
20180112,100,0
20180112,200,0
20180112,300,0
20180112,400,0
20180112,500,0
20180112,600,0
20180112,700,0
20180112,800,0
20180112,900,0
20180112,1000,0
20180112,1100,0
20180112,1200,0
20180112,1300,0
20180112,1400,0
20180112,1500,0
20180112,1600,0.7
20180112,1700,0.9
20180112,1800,0.3
20180112,1900,0
20180112,2000,0
20180112,2100,0
20180112,2200,0
20180112,2300,0
20180113,0,0
20180113,100,0
20180113,200,0
20180113,300,0
20180113,400,0
20180113,500,0.2
20180113,600,0.6
20180113,700,0
20180113,800,0
20180113,900,0
20180113,1000,0
20180113,1100,0
20180113,1200,0
20180113,1300,0
20180113,1400,0
20180113,1500,0
20180113,1600,0
20180113,1700,0
20180113,1800,0
20180113,1900,0
20180113,2000,0
20180113,2100,0
20180113,2200,0
20180113,2300,0
20180114,0,0
20180114,100,0
20180114,200,0
20180114,300,0
20180114,400,0.4
20180114,500,0.2
20180114,600,0.5
20180114,700,0.5
20180114,800,0.6
20180114,900,0
20180114,1000,0.3
20180114,1100,0
20180114,1200,0
20180114,1300,0
20180114,1400,0
20180114,1500,0
20180114,1600,0
20180114,1700,0
20180114,1800,0
20180114,1900,0
20180114,2000,0
20180114,2100,0
20180114,2200,0
20180114,2300,0
20180115,0,0
20180115,100,0
20180115,200,0
20180115,300,0
20180115,400,0
20180115,500,0
20180115,600,0
20180115,700,1.4
20180115,800,0.8
20180115,900,0
20180115,1000,0
20180115,1100,0
20180115,1200,0
20180115,1300,0
20180115,1400,0
20180115,1500,0
20180115,1600,0
20180115,1700,0
20180115,1800,0
20180115,1900,0
20180115,2000,0
20180115,2100,0
20180115,2200,0
20180115,2300,0
20180116,0,0
20180116,100,0
20180116,200,0
20180116,300,0
20180116,400,0
20180116,500,0
20180116,600,0
20180116,700,0
20180116,800,0
20180116,900,0
20180116,1000,0
20180116,1100,0
20180116,1200,0
20180116,1300,0.5
20180116,1400,2.9
20180116,1500,1.3
20180116,1600,0
20180116,1700,0.2
20180116,1800,0.2
20180116,1900,0
20180116,2000,0.3
20180116,2100,1
20180116,2200,1.4
20180116,2300,0
20180117,0,0
20180117,100,0
20180117,200,0
20180117,300,0
20180117,400,0
20180117,500,0
20180117,600,0
20180117,700,0.9
20180117,800,2.1
20180117,900,0.9
20180117,1000,0
20180117,1100,0
20180117,1200,0
20180117,1300,0
20180117,1400,0
20180117,1500,0
20180117,1600,0
20180117,1700,0
20180117,1800,0
20180117,1900,0
20180117,2000,0
20180117,2100,0
20180117,2200,0
20180117,2300,0
20180118,0,0
20180118,100,0
20180118,200,0
20180118,300,0
20180118,400,0
20180118,500,0
20180118,600,0
20180118,700,0
20180118,800,0
20180118,900,0
20180118,1000,0
20180118,1100,0
20180118,1200,0
20180118,1300,0
20180118,1400,0
20180118,1500,0
20180118,1600,0
20180118,1700,0
20180118,1800,0
20180118,1900,0
20180118,2000,0
20180118,2100,0
20180118,2200,0
20180118,2300,0
20180119,0,0
20180119,100,0
20180119,200,0
20180119,300,0
20180119,400,0
20180119,500,0
20180119,600,0
20180119,700,0
20180119,800,0
20180119,900,0
20180119,1000,0
20180119,1100,0
20180119,1200,0
20180119,1300,0
20180119,1400,0
20180119,1500,0
20180119,1600,0
20180119,1700,0
20180119,1800,0
20180119,1900,0
20180119,2000,0
20180119,2100,0
20180119,2200,0
20180119,2300,0
20180120,0,0
20180120,100,0
20180120,200,0
20180120,300,0
20180120,400,0
20180120,500,0
20180120,600,0
20180120,700,0
20180120,800,0
20180120,900,0
20180120,1000,0
20180120,1100,0
20180120,1200,0
20180120,1300,0
20180120,1400,0
20180120,1500,0
20180120,1600,0
20180120,1700,0
20180120,1800,0
20180120,1900,0
20180120,2000,0
20180120,2100,0
20180120,2200,0
20180120,2300,0
20180121,0,0
20180121,100,0
20180121,200,0
20180121,300,0
20180121,400,0
20180121,500,0
20180121,600,0
20180121,700,0
20180121,800,0
20180121,900,0
20180121,1000,0
20180121,1100,0
20180121,1200,0
20180121,1300,0
20180121,1400,0
20180121,1500,0
20180121,1600,0
20180121,1700,0
20180121,1800,0
20180121,1900,0
20180121,2000,0
20180121,2100,0
20180121,2200,0
20180121,2300,0
20180122,0,0
20180122,100,0
20180122,200,0
20180122,300,0
20180122,400,0
20180122,500,0
20180122,600,0
20180122,700,0
20180122,800,0
20180122,900,0
20180122,1000,0
20180122,1100,0
20180122,1200,0
20180122,1300,0
20180122,1400,0
20180122,1500,0
20180122,1600,0
20180122,1700,0
20180122,1800,0
20180122,1900,2.8
20180122,2000,4.1
20180122,2100,1.2
20180122,2200,3.4
20180122,2300,0.2
20180123,0,0
20180123,100,0.3
20180123,200,1.8
20180123,300,0.2
20180123,400,0.5
20180123,500,0.2
20180123,600,0.7
20180123,700,0
20180123,800,0.2
20180123,900,0
20180123,1000,0
20180123,1100,0
20180123,1200,0
20180123,1300,0
20180123,1400,0
20180123,1500,0
20180123,1600,0
20180123,1700,0
20180123,1800,0
20180123,1900,0
20180123,2000,0
20180123,2100,0
20180123,2200,0
20180123,2300,0
20180124,0,0
20180124,100,0
20180124,200,0
20180124,300,0
20180124,400,0
20180124,500,0
20180124,600,0
20180124,700,0
20180124,800,0
20180124,900,0
20180124,1000,0
20180124,1100,0
20180124,1200,0
20180124,1300,0
20180124,1400,0
20180124,1500,0
20180124,1600,0
20180124,1700,0
20180124,1800,0
20180124,1900,0
20180124,2000,0
20180124,2100,0.2
20180124,2200,0.3
20180124,2300,0
20180125,0,0
20180125,100,0
20180125,200,0
20180125,300,0
20180125,400,0
20180125,500,0
20180125,600,0
20180125,700,0
20180125,800,0
20180125,900,0
20180125,1000,0
20180125,1100,0
20180125,1200,0
20180125,1300,0
20180125,1400,0
20180125,1500,0
20180125,1600,0
20180125,1700,0
20180125,1800,0
20180125,1900,0
20180125,2000,0
20180125,2100,0
20180125,2200,0
20180125,2300,0
20180126,0,0
20180126,100,0
20180126,200,0
20180126,300,0
20180126,400,0
20180126,500,0
20180126,600,0
20180126,700,0
20180126,800,0
20180126,900,0
20180126,1000,0
20180126,1100,0
20180126,1200,0
20180126,1300,0
20180126,1400,0
20180126,1500,0
20180126,1600,0
20180126,1700,0
20180126,1800,0
20180126,1900,0
20180126,2000,0
20180126,2100,0
20180126,2200,0
20180126,2300,0
20180127,0,0
20180127,100,0.8
20180127,200,1
20180127,300,0
20180127,400,0
20180127,500,0
20180127,600,0
20180127,700,0
20180127,800,0
20180127,900,0
20180127,1000,0
20180127,1100,0
20180127,1200,0
20180127,1300,0
20180127,1400,0
20180127,1500,0
20180127,1600,0
20180127,1700,0
20180127,1800,0
20180127,1900,0
20180127,2000,0
20180127,2100,0
20180127,2200,0
20180127,2300,0
20180128,0,0
20180128,100,0
20180128,200,0
20180128,300,0
20180128,400,0
20180128,500,0
20180128,600,0
20180128,700,0
20180128,800,0
20180128,900,0
20180128,1000,0
20180128,1100,0
20180128,1200,0
20180128,1300,0
20180128,1400,0
20180128,1500,0
20180128,1600,0
20180128,1700,0
20180128,1800,0
20180128,1900,0
20180128,2000,0
20180128,2100,0
20180128,2200,0
20180128,2300,0
20180129,0,0
20180129,100,0
20180129,200,0.4
20180129,300,0
20180129,400,0
20180129,500,0
20180129,600,0
20180129,700,0
20180129,800,0
20180129,900,0
20180129,1000,0
20180129,1100,0
20180129,1200,0
20180129,1300,0
20180129,1400,0
20180129,1500,0
20180129,1600,0
20180129,1700,0
20180129,1800,0
20180129,1900,0
20180129,2000,0
20180129,2100,0
20180129,2200,0
20180129,2300,0
20180130,0,0
20180130,100,0
20180130,200,0
20180130,300,0
20180130,400,0
20180130,500,0
20180130,600,0
20180130,700,0
20180130,800,0
20180130,900,0
20180130,1000,0
20180130,1100,0
20180130,1200,0
20180130,1300,0
20180130,1400,0
20180130,1500,0
20180130,1600,0
20180130,1700,0
20180130,1800,0
20180130,1900,0
20180130,2000,0
20180130,2100,0
20180130,2200,0
20180130,2300,0
20180131,0,0
20180131,100,0
20180131,200,0
20180131,300,0
20180131,400,0
20180131,500,0
20180131,600,0
20180131,700,0
20180131,800,0
20180131,900,0.4
20180131,1000,0
20180131,1100,0
20180131,1200,0
20180131,1300,0
20180131,1400,0
20180131,1500,0
20180131,1600,0
20180131,1700,0
20180131,1800,0
20180131,1900,0
20180131,2000,0
20180131,2100,0
20180131,2200,0
20180131,2300,0
20180201,0,0
20180201,100,0
20180201,200,0
20180201,300,0
20180201,400,0
20180201,500,0
20180201,600,0
20180201,700,0
20180201,800,0
20180201,900,0
20180201,1000,0
20180201,1100,0
20180201,1200,0
20180201,1300,0
20180201,1400,0
20180201,1500,0
20180201,1600,0
20180201,1700,0
20180201,1800,0
20180201,1900,0
20180201,2000,0
20180201,2100,0
20180201,2200,0
20180201,2300,0
20180202,0,0
20180202,100,0
20180202,200,0
20180202,300,0
20180202,400,0
20180202,500,0
20180202,600,0
20180202,700,0
20180202,800,0
20180202,900,0
20180202,1000,0
20180202,1100,0
20180202,1200,0
20180202,1300,0
20180202,1400,0
20180202,1500,0
20180202,1600,0
20180202,1700,0
20180202,1800,0
20180202,1900,0
20180202,2000,0
20180202,2100,0
20180202,2200,0
20180202,2300,0
20180203,0,0
20180203,100,0
20180203,200,0
20180203,300,0
20180203,400,0
20180203,500,0
20180203,600,0
20180203,700,0
20180203,800,0
20180203,900,0
20180203,1000,0
20180203,1100,0
20180203,1200,0
20180203,1300,0
20180203,1400,0
20180203,1500,0
20180203,1600,0
20180203,1700,0
20180203,1800,0
20180203,1900,0
20180203,2000,0
20180203,2100,0
20180203,2200,0
20180203,2300,0
20180204,0,0
20180204,100,0
20180204,200,0
20180204,300,0
20180204,400,0
20180204,500,0
20180204,600,0
20180204,700,0
20180204,800,0
20180204,900,0
20180204,1000,0
20180204,1100,0
20180204,1200,0
20180204,1300,0
20180204,1400,0
20180204,1500,0
20180204,1600,0
20180204,1700,0
20180204,1800,0
20180204,1900,0
20180204,2000,0
20180204,2100,0
20180204,2200,0
20180204,2300,0
20180205,0,0
20180205,100,0
20180205,200,0
20180205,300,0
20180205,400,0
20180205,500,0
20180205,600,0
20180205,700,0
20180205,800,0
20180205,900,0
20180205,1000,0
20180205,1100,0
20180205,1200,0
20180205,1300,0
20180205,1400,0
20180205,1500,0
20180205,1600,0
20180205,1700,0
20180205,1800,0
20180205,1900,0
20180205,2000,0
20180205,2100,0
20180205,2200,0
20180205,2300,0
20180206,0,0
20180206,100,0
20180206,200,0
20180206,300,0
20180206,400,0
20180206,500,0
20180206,600,0
20180206,700,0
20180206,800,0
20180206,900,0
20180206,1000,0
20180206,1100,0
20180206,1200,0
20180206,1300,0
20180206,1400,0.4
20180206,1500,0
20180206,1600,0.2
20180206,1700,0.4
20180206,1800,0
20180206,1900,0
20180206,2000,0
20180206,2100,0.3
20180206,2200,0.4
20180206,2300,0.2
20180207,0,0.5
20180207,100,0.4
20180207,200,0
20180207,300,0.5
20180207,400,0.7
20180207,500,0.6
20180207,600,0.6
20180207,700,0.9
20180207,800,0.4
20180207,900,0.4
20180207,1000,0.4
20180207,1100,0
20180207,1200,0.2
20180207,1300,0.3
20180207,1400,0
20180207,1500,0.3
20180207,1600,0.4
20180207,1700,0
20180207,1800,0
20180207,1900,0
20180207,2000,0
20180207,2100,0
20180207,2200,0
20180207,2300,0
20180208,0,0
20180208,100,0
20180208,200,0
20180208,300,0
20180208,400,0
20180208,500,0
20180208,600,0
20180208,700,0
20180208,800,0
20180208,900,0
20180208,1000,0
20180208,1100,0
20180208,1200,0
20180208,1300,0
20180208,1400,0
20180208,1500,0
20180208,1600,0
20180208,1700,0
20180208,1800,0
20180208,1900,0
20180208,2000,0
20180208,2100,0
20180208,2200,0
20180208,2300,0
20180209,0,0
20180209,100,0
20180209,200,0
20180209,300,0
20180209,400,0
20180209,500,0
20180209,600,0
20180209,700,0
20180209,800,0
20180209,900,0
20180209,1000,0
20180209,1100,0
20180209,1200,0
20180209,1300,0
20180209,1400,0
20180209,1500,0
20180209,1600,0
20180209,1700,0
20180209,1800,0
20180209,1900,0
20180209,2000,0
20180209,2100,0
20180209,2200,0
20180209,2300,0
20180210,0,0
20180210,100,0
20180210,200,0
20180210,300,0
20180210,400,0
20180210,500,0
20180210,600,0
20180210,700,0
20180210,800,0
20180210,900,0
20180210,1000,0
20180210,1100,0
20180210,1200,0
20180210,1300,0
20180210,1400,0
20180210,1500,0
20180210,1600,0
20180210,1700,0
20180210,1800,0
20180210,1900,0
20180210,2000,0
20180210,2100,0
20180210,2200,0
20180210,2300,0
20180211,0,0
20180211,100,0
20180211,200,0
20180211,300,0
20180211,400,0
20180211,500,0
20180211,600,0
20180211,700,0
20180211,800,0
20180211,900,0
20180211,1000,0
20180211,1100,0
20180211,1200,0
20180211,1300,0
20180211,1400,0
20180211,1500,0
20180211,1600,0
20180211,1700,0
20180211,1800,0
20180211,1900,0
20180211,2000,0
20180211,2100,0
20180211,2200,0
20180211,2300,0
20180212,0,0
20180212,100,0
20180212,200,0
20180212,300,0
20180212,400,0
20180212,500,0
20180212,600,0
20180212,700,0
20180212,800,0
20180212,900,0
20180212,1000,0
20180212,1100,0
20180212,1200,0
20180212,1300,0
20180212,1400,0.3
20180212,1500,0.3
20180212,1600,0.4
20180212,1700,1
20180212,1800,2.1
20180212,1900,1.9
20180212,2000,0.4
20180212,2100,0.5
20180212,2200,0.3
20180212,2300,0.4
20180213,0,0.2
20180213,100,0.3
20180213,200,2
20180213,300,3.4
20180213,400,4.8
20180213,500,4.4
20180213,600,3.7
20180213,700,3.4
20180213,800,4.3
20180213,900,5.2
20180213,1000,2
20180213,1100,1.9
20180213,1200,0.6
20180213,1300,0.3
20180213,1400,0.5
20180213,1500,0.3
20180213,1600,1.1
20180213,1700,1.1
20180213,1800,2.2
20180213,1900,0
20180213,2000,0.3
20180213,2100,0.4
20180213,2200,0
20180213,2300,0
20180214,0,0.2
20180214,100,0
20180214,200,0
20180214,300,0
20180214,400,0
20180214,500,0
20180214,600,0
20180214,700,0
20180214,800,0
20180214,900,0
20180214,1000,0
20180214,1100,0
20180214,1200,0
20180214,1300,0
20180214,1400,0
20180214,1500,0
20180214,1600,0
20180214,1700,0
20180214,1800,0
20180214,1900,0
20180214,2000,0
20180214,2100,0
20180214,2200,0
20180214,2300,0
20180215,0,0
20180215,100,0
20180215,200,0
20180215,300,0
20180215,400,0
20180215,500,0
20180215,600,0
20180215,700,0
20180215,800,0
20180215,900,0
20180215,1000,0
20180215,1100,0
20180215,1200,0
20180215,1300,0.2
20180215,1400,0.4
20180215,1500,0
20180215,1600,1
20180215,1700,1.6
20180215,1800,2.8
20180215,1900,1.1
20180215,2000,0.9
20180215,2100,0.7
20180215,2200,0
20180215,2300,0.7
20180216,0,0.2
20180216,100,0.2
20180216,200,1.5
20180216,300,1.3
20180216,400,0.2
20180216,500,1
20180216,600,0.2
20180216,700,0
20180216,800,0
20180216,900,0
20180216,1000,0
20180216,1100,0
20180216,1200,0
20180216,1300,0
20180216,1400,0
20180216,1500,0
20180216,1600,0
20180216,1700,0
20180216,1800,0
20180216,1900,0
20180216,2000,0
20180216,2100,0
20180216,2200,0
20180216,2300,0
20180217,0,0
20180217,100,0
20180217,200,0
20180217,300,0
20180217,400,0
20180217,500,0
20180217,600,0
20180217,700,0
20180217,800,0
20180217,900,0
20180217,1000,0
20180217,1100,0
20180217,1200,0
20180217,1300,0
20180217,1400,0
20180217,1500,0
20180217,1600,0
20180217,1700,0
20180217,1800,0
20180217,1900,0
20180217,2000,0
20180217,2100,0
20180217,2200,0
20180217,2300,0
20180218,0,0
20180218,100,0
20180218,200,0
20180218,300,0
20180218,400,0
20180218,500,0
20180218,600,0
20180218,700,0
20180218,800,0
20180218,900,0
20180218,1000,0
20180218,1100,0
20180218,1200,0
20180218,1300,0
20180218,1400,0
20180218,1500,0
20180218,1600,0
20180218,1700,0
20180218,1800,0
20180218,1900,0
20180218,2000,0
20180218,2100,0
20180218,2200,0
20180218,2300,0
20180219,0,0
20180219,100,0
20180219,200,0
20180219,300,0
20180219,400,0
20180219,500,0
20180219,600,0
20180219,700,0
20180219,800,0
20180219,900,0
20180219,1000,0.5
20180219,1100,0.7
20180219,1200,0.4
20180219,1300,0
20180219,1400,0.4
20180219,1500,0
20180219,1600,0
20180219,1700,0
20180219,1800,0
20180219,1900,0
20180219,2000,0
20180219,2100,0
20180219,2200,0
20180219,2300,0
20180220,0,0
20180220,100,0
20180220,200,0
20180220,300,0
20180220,400,0
20180220,500,0
20180220,600,0
20180220,700,0
20180220,800,0
20180220,900,0
20180220,1000,0
20180220,1100,0
20180220,1200,0
20180220,1300,0
20180220,1400,0
20180220,1500,0
20180220,1600,0
20180220,1700,0
20180220,1800,0
20180220,1900,0
20180220,2000,0
20180220,2100,0
20180220,2200,0
20180220,2300,0
20180221,0,0
20180221,100,0.3
20180221,200,0
20180221,300,0.3
20180221,400,0.5
20180221,500,0.3
20180221,600,0
20180221,700,0
20180221,800,0
20180221,900,0
20180221,1000,0
20180221,1100,0
20180221,1200,0
20180221,1300,0
20180221,1400,0
20180221,1500,0
20180221,1600,0
20180221,1700,0
20180221,1800,0
20180221,1900,0
20180221,2000,0
20180221,2100,0
20180221,2200,0
20180221,2300,0
20180222,0,0
20180222,100,0
20180222,200,0
20180222,300,0
20180222,400,0
20180222,500,0
20180222,600,0
20180222,700,0
20180222,800,0
20180222,900,0
20180222,1000,0
20180222,1100,0
20180222,1200,0
20180222,1300,0
20180222,1400,0
20180222,1500,0
20180222,1600,0
20180222,1700,0
20180222,1800,0
20180222,1900,0
20180222,2000,0
20180222,2100,0
20180222,2200,0
20180222,2300,0
20180223,0,0
20180223,100,0
20180223,200,0
20180223,300,0.5
20180223,400,1.3
20180223,500,2.7
20180223,600,4.5
20180223,700,2.7
20180223,800,1.2
20180223,900,0.2
20180223,1000,0
20180223,1100,0.3
20180223,1200,0.4
20180223,1300,2.5
20180223,1400,1.1
20180223,1500,1.1
20180223,1600,1.4
20180223,1700,0.3
20180223,1800,0.3
20180223,1900,0.3
20180223,2000,0.2
20180223,2100,1
20180223,2200,0
20180223,2300,0.2
20180224,0,0
20180224,100,0
20180224,200,0
20180224,300,0
20180224,400,0
20180224,500,0
20180224,600,0
20180224,700,0
20180224,800,0
20180224,900,0
20180224,1000,0
20180224,1100,0
20180224,1200,0
20180224,1300,0
20180224,1400,0
20180224,1500,0.2
20180224,1600,0.8
20180224,1700,1.4
20180224,1800,1.4
20180224,1900,0.6
20180224,2000,1
20180224,2100,0.6
20180224,2200,2
20180224,2300,2.1
20180225,0,0.3
20180225,100,0.5
20180225,200,0.2
20180225,300,0.2
20180225,400,0.6
20180225,500,1.5
20180225,600,1.8
20180225,700,1.8
20180225,800,0.9
20180225,900,0
20180225,1000,0
20180225,1100,0.3
20180225,1200,0
20180225,1300,0
20180225,1400,0
20180225,1500,0
20180225,1600,0
20180225,1700,0
20180225,1800,0
20180225,1900,0
20180225,2000,0
20180225,2100,0
20180225,2200,0
20180225,2300,0
20180226,0,0
20180226,100,0
20180226,200,0
20180226,300,0
20180226,400,0
20180226,500,0
20180226,600,0
20180226,700,0
20180226,800,0
20180226,900,0
20180226,1000,0
20180226,1100,0
20180226,1200,0
20180226,1300,0
20180226,1400,0
20180226,1500,0.3
20180226,1600,1.1
20180226,1700,1.6
20180226,1800,2
20180226,1900,0.9
20180226,2000,2.1
20180226,2100,3.8
20180226,2200,0.8
20180226,2300,0
20180227,0,0.9
20180227,100,0.3
20180227,200,0
20180227,300,0.4
20180227,400,0
20180227,500,1.1
20180227,600,0.4
20180227,700,0
20180227,800,0
20180227,900,0.3
20180227,1000,2.1
20180227,1100,0
20180227,1200,0.4
20180227,1300,0
20180227,1400,0.5
20180227,1500,1.1
20180227,1600,0
20180227,1700,0.8
20180227,1800,0.6
20180227,1900,0
20180227,2000,0
20180227,2100,0.2
20180227,2200,0.7
20180227,2300,0.9
20180228,0,0.3
20180228,100,0.7
20180228,200,0
20180228,300,0
20180228,400,0.6
20180228,500,0
20180228,600,0.6
20180228,700,2
20180228,800,1.2
20180228,900,1.2
20180228,1000,0.8
20180228,1100,2.9
20180228,1200,1.1
20180228,1300,0.5
20180228,1400,2.8
20180228,1500,2.2
20180228,1600,1.7
20180228,1700,1.6
20180228,1800,0
20180228,1900,0
20180228,2000,0
20180228,2100,0
20180228,2200,0
20180228,2300,0
20180301,0,0
20180301,100,0
20180301,200,0
20180301,300,0
20180301,400,0
20180301,500,0
20180301,600,0
20180301,700,0
20180301,800,0
20180301,900,0
20180301,1000,0
20180301,1100,0
20180301,1200,0
20180301,1300,0
20180301,1400,0
20180301,1500,0
20180301,1600,0
20180301,1700,0
20180301,1800,0
20180301,1900,0
20180301,2000,0
20180301,2100,0
20180301,2200,0
20180301,2300,0
20180302,0,0
20180302,100,0
20180302,200,0
20180302,300,0
20180302,400,0
20180302,500,0
20180302,600,0
20180302,700,0
20180302,800,0
20180302,900,0
20180302,1000,0
20180302,1100,0
20180302,1200,0
20180302,1300,0
20180302,1400,0
20180302,1500,0
20180302,1600,0
20180302,1700,0
20180302,1800,0
20180302,1900,0
20180302,2000,0
20180302,2100,0
20180302,2200,0
20180302,2300,0
20180303,0,0
20180303,100,0
20180303,200,0
20180303,300,0
20180303,400,0
20180303,500,0
20180303,600,0
20180303,700,0
20180303,800,0
20180303,900,0
20180303,1000,0
20180303,1100,0
20180303,1200,0
20180303,1300,0
20180303,1400,0
20180303,1500,0
20180303,1600,0
20180303,1700,0
20180303,1800,0
20180303,1900,0
20180303,2000,0
20180303,2100,0
20180303,2200,0
20180303,2300,0
20180304,0,0
20180304,100,0
20180304,200,0
20180304,300,0
20180304,400,0
20180304,500,0
20180304,600,0
20180304,700,0
20180304,800,0
20180304,900,0
20180304,1000,0
20180304,1100,0
20180304,1200,0
20180304,1300,0
20180304,1400,0
20180304,1500,0
20180304,1600,0
20180304,1700,0
20180304,1800,0
20180304,1900,0
20180304,2000,0
20180304,2100,0
20180304,2200,0
20180304,2300,0
20180305,0,0
20180305,100,0
20180305,200,0
20180305,300,0
20180305,400,0
20180305,500,0
20180305,600,0
20180305,700,0
20180305,800,0
20180305,900,0
20180305,1000,0
20180305,1100,0
20180305,1200,0
20180305,1300,0
20180305,1400,0
20180305,1500,0
20180305,1600,0
20180305,1700,0
20180305,1800,0
20180305,1900,0
20180305,2000,0
20180305,2100,0
20180305,2200,0
20180305,2300,0
20180306,0,0
20180306,100,0
20180306,200,0
20180306,300,0
20180306,400,0
20180306,500,0
20180306,600,0
20180306,700,0
20180306,800,0
20180306,900,0
20180306,1000,0
20180306,1100,0
20180306,1200,0
20180306,1300,0
20180306,1400,0
20180306,1500,0
20180306,1600,0
20180306,1700,0
20180306,1800,0
20180306,1900,0
20180306,2000,0
