UTC_DATE,UTC_TIME,P_CALC
20110101,100,0
20110101,200,0.3
20110101,300,0.7
20110101,400,1
20110101,500,1.8
20110101,600,1.4
20110101,700,0.9
20110101,800,0.2
20110101,900,0
20110101,1000,0
20110101,1100,0
20110101,1200,0
20110101,1300,0
20110101,1400,0
20110101,1500,0
20110101,1600,0
20110101,1700,0
20110101,1800,0
20110101,1900,0
20110101,2000,0
20110101,2100,0
20110101,2200,0
20110101,2300,0.6
20110102,0,0.6
20110102,100,0.2
20110102,200,0
20110102,300,0
20110102,400,0
20110102,500,0
20110102,600,0
20110102,700,0
20110102,800,0
20110102,900,0
20110102,1000,0
20110102,1100,0
20110102,1200,0
20110102,1300,0
20110102,1400,0
20110102,1500,0
20110102,1600,0
20110102,1700,0
20110102,1800,0
20110102,1900,0
20110102,2000,0.3
20110102,2100,0
20110102,2200,0
20110102,2300,0
20110103,0,0
20110103,100,0
20110103,200,0
20110103,300,0
20110103,400,0
20110103,500,0
20110103,600,0
20110103,700,0
20110103,800,0
20110103,900,0
20110103,1000,0
20110103,1100,0
20110103,1200,0
20110103,1300,0
20110103,1400,0
20110103,1500,0
20110103,1600,0
20110103,1700,0
20110103,1800,0.3
20110103,1900,0
20110103,2000,0
20110103,2100,0
20110103,2200,0
20110103,2300,0
20110104,0,0
20110104,100,0
20110104,200,0
20110104,300,0
20110104,400,0
20110104,500,0
20110104,600,0.4
20110104,700,0.4
20110104,800,0.3
20110104,900,0.8
20110104,1000,0
20110104,1100,0
20110104,1200,0
20110104,1300,0
20110104,1400,0
20110104,1500,0
20110104,1600,0
20110104,1700,0
20110104,1800,1
20110104,1900,0.7
20110104,2000,2.4
20110104,2100,1.4
20110104,2200,0
20110104,2300,2.1
20110105,0,0.3
20110105,100,0
20110105,200,0.3
20110105,300,0
20110105,400,0
20110105,500,0
20110105,600,0.5
20110105,700,1.5
20110105,800,1.1
20110105,900,0.8
20110105,1000,0
20110105,1100,0
20110105,1200,0
20110105,1300,0
20110105,1400,0
20110105,1500,0
20110105,1600,0
20110105,1700,0.4
20110105,1800,2.7
20110105,1900,1.5
20110105,2000,0.5
20110105,2100,0.2
20110105,2200,0
20110105,2300,0
20110106,0,0
20110106,100,0.5
20110106,200,0.4
20110106,300,0.5
20110106,400,0
20110106,500,0.4
20110106,600,1
20110106,700,0.4
20110106,800,1.4
20110106,900,0
20110106,1000,0
20110106,1100,1.2
20110106,1200,0.8
20110106,1300,0
20110106,1400,0.8
20110106,1500,0.4
20110106,1600,1.5
20110106,1700,1.6
20110106,1800,0.9
20110106,1900,1.3
20110106,2000,0.7
20110106,2100,0.9
20110106,2200,0.3
20110106,2300,0.8
20110107,0,0
20110107,100,0.2
20110107,200,0.3
20110107,300,0
20110107,400,0
20110107,500,0
20110107,600,0
20110107,700,0
20110107,800,0
20110107,900,0
20110107,1000,0
20110107,1100,0
20110107,1200,0
20110107,1300,0
20110107,1400,0
20110107,1500,0
20110107,1600,0
20110107,1700,0
20110107,1800,0
20110107,1900,0
20110107,2000,0
20110107,2100,0
20110107,2200,0
20110107,2300,0
20110108,0,0
20110108,100,0
20110108,200,0
20110108,300,0
20110108,400,0
20110108,500,0
20110108,600,0
20110108,700,0
20110108,800,0
20110108,900,0
20110108,1000,0
20110108,1100,0
20110108,1200,0
20110108,1300,0
20110108,1400,0
20110108,1500,0
20110108,1600,0
20110108,1700,0
20110108,1800,0
20110108,1900,0
20110108,2000,0
20110108,2100,0
20110108,2200,0
20110108,2300,0
20110109,0,0
20110109,100,0
20110109,200,0
20110109,300,0
20110109,400,0
20110109,500,0
20110109,600,0
20110109,700,0
20110109,800,0
20110109,900,0
20110109,1000,0
20110109,1100,0
20110109,1200,0
20110109,1300,0
20110109,1400,0
20110109,1500,0
20110109,1600,0
20110109,1700,0
20110109,1800,0
20110109,1900,0
20110109,2000,0
20110109,2100,0
20110109,2200,0
20110109,2300,0
20110110,0,0
20110110,100,0
20110110,200,0
20110110,300,0
20110110,400,0
20110110,500,0
20110110,600,0
20110110,700,0
20110110,800,0
20110110,900,0
20110110,1000,0
20110110,1100,0
20110110,1200,0
20110110,1300,0
20110110,1400,0
20110110,1500,0
20110110,1600,0
20110110,1700,0
20110110,1800,0
20110110,1900,0
20110110,2000,0
20110110,2100,0
20110110,2200,0
20110110,2300,0
20110111,0,0
20110111,100,0
20110111,200,0
20110111,300,0
20110111,400,0
20110111,500,0
20110111,600,0
20110111,700,0
20110111,800,0
20110111,900,0
20110111,1000,0
20110111,1100,0
20110111,1200,0
20110111,1300,0
20110111,1400,0
20110111,1500,0
20110111,1600,0
20110111,1700,0
20110111,1800,0
20110111,1900,0
20110111,2000,0
20110111,2100,0
20110111,2200,0
20110111,2300,0
20110112,0,0
20110112,100,0
20110112,200,0
20110112,300,0
20110112,400,0
20110112,500,0
20110112,600,0
20110112,700,0
20110112,800,0
20110112,900,0
20110112,1000,0
20110112,1100,0
20110112,1200,0
20110112,1300,0
20110112,1400,0
20110112,1500,0
20110112,1600,0
20110112,1700,0
20110112,1800,0
20110112,1900,0
20110112,2000,0
20110112,2100,0
20110112,2200,0
20110112,2300,0
20110113,0,0
20110113,100,0
20110113,200,0
20110113,300,0
20110113,400,0
20110113,500,0
20110113,600,0
20110113,700,0
20110113,800,0
20110113,900,0
20110113,1000,0
20110113,1100,0
20110113,1200,0
20110113,1300,0
20110113,1400,0
20110113,1500,0
20110113,1600,0
20110113,1700,0
20110113,1800,0
20110113,1900,0
20110113,2000,0
20110113,2100,0
20110113,2200,0
20110113,2300,0
20110114,0,0
20110114,100,0
20110114,200,0
20110114,300,0
20110114,400,0
20110114,500,0
20110114,600,0
20110114,700,0
20110114,800,0
20110114,900,0
20110114,1000,0
20110114,1100,0
20110114,1200,0
20110114,1300,0
20110114,1400,0
20110114,1500,0
20110114,1600,0
20110114,1700,0
20110114,1800,0
20110114,1900,0
20110114,2000,0
20110114,2100,0
20110114,2200,0
20110114,2300,0
