UTC_DATE,UTC_TIME,P_CALC
20220101,100,1.4
20220101,200,1.3
20220101,300,1.6
20220101,400,2
20220101,500,3.2
20220101,600,4.5
20220101,700,4.9
20220101,800,5.2
20220101,900,5.5
20220101,1000,4.6
20220101,1100,4.7
20220101,1200,2.2
20220101,1300,1.3
20220101,1400,1.3
20220101,1500,0.6
20220101,1600,0
20220101,1700,0.4
20220101,1800,0
20220101,1900,0.8
20220101,2000,1.5
20220101,2100,0
20220101,2200,0.7
20220101,2300,1.5
20220102,0,0.9
20220102,100,0.4
20220102,200,0.4
20220102,300,0
20220102,400,0
20220102,500,0
20220102,600,0
20220102,700,0
20220102,800,0
20220102,900,0
20220102,1000,0
20220102,1100,0.2
20220102,1200,0
20220102,1300,0
20220102,1400,0
20220102,1500,0
20220102,1600,0
20220102,1700,0
20220102,1800,0
20220102,1900,0
20220102,2000,0
20220102,2100,0
20220102,2200,0
20220102,2300,0
20220103,0,0
20220103,100,0
20220103,200,0
20220103,300,0
20220103,400,0
20220103,500,0
20220103,600,0
20220103,700,0
20220103,800,0
20220103,900,0
20220103,1000,0
20220103,1100,0
20220103,1200,0
20220103,1300,0
20220103,1400,0
20220103,1500,0
20220103,1600,0
20220103,1700,0
20220103,1800,0
20220103,1900,0
20220103,2000,0
20220103,2100,0
20220103,2200,0
20220103,2300,0
20220104,0,0
20220104,100,0
20220104,200,0
20220104,300,0
20220104,400,0
20220104,500,0
20220104,600,0
20220104,700,0
20220104,800,0
20220104,900,0
20220104,1000,0
20220104,1100,0
20220104,1200,0
20220104,1300,0
20220104,1400,0
20220104,1500,0
20220104,1600,0
20220104,1700,0
20220104,1800,0
20220104,1900,0
20220104,2000,0
20220104,2100,0
20220104,2200,0
20220104,2300,0
20220105,0,0
20220105,100,0
20220105,200,0
20220105,300,0
20220105,400,0
20220105,500,0
20220105,600,0
20220105,700,0
20220105,800,0
20220105,900,0
20220105,1000,0
20220105,1100,0
20220105,1200,0
20220105,1300,0
20220105,1400,0
20220105,1500,0
20220105,1600,0
20220105,1700,0
20220105,1800,0
20220105,1900,0
20220105,2000,0
20220105,2100,0
20220105,2200,0
20220105,2300,0
20220106,0,0
20220106,100,0
20220106,200,0
20220106,300,0
20220106,400,0
20220106,500,0
20220106,600,0
20220106,700,0
20220106,800,0
20220106,900,0
20220106,1000,0
20220106,1100,0
20220106,1200,0
20220106,1300,0
20220106,1400,0
20220106,1500,0
20220106,1600,0
20220106,1700,0
20220106,1800,0
20220106,1900,0
20220106,2000,0
20220106,2100,0
20220106,2200,0
20220106,2300,0
20220107,0,0
20220107,100,0
20220107,200,0
20220107,300,0
20220107,400,0
20220107,500,0
20220107,600,0
20220107,700,0
20220107,800,0
20220107,900,0
20220107,1000,0
20220107,1100,0
20220107,1200,0
20220107,1300,0
20220107,1400,0
20220107,1500,0
20220107,1600,0
20220107,1700,0
20220107,1800,0
20220107,1900,0
20220107,2000,0
20220107,2100,0
20220107,2200,0
20220107,2300,0
20220108,0,0
20220108,100,0
20220108,200,0
20220108,300,0
20220108,400,0
20220108,500,0
20220108,600,0
20220108,700,0
20220108,800,0
20220108,900,0
20220108,1000,0
20220108,1100,0
20220108,1200,0
20220108,1300,0
20220108,1400,0
20220108,1500,0
20220108,1600,0
20220108,1700,0
20220108,1800,0
20220108,1900,0
20220108,2000,0
20220108,2100,0
20220108,2200,0
20220108,2300,0
20220109,0,0
20220109,100,0
20220109,200,0
20220109,300,0
20220109,400,0
20220109,500,0
20220109,600,0
20220109,700,0.3
20220109,800,1.9
20220109,900,1.9
20220109,1000,2.4
20220109,1100,0.9
20220109,1200,0
20220109,1300,0.2
20220109,1400,0
20220109,1500,0.4
20220109,1600,5
20220109,1700,4.2
20220109,1800,3.8
20220109,1900,2.3
20220109,2000,0.9
20220109,2100,0
20220109,2200,0.3
20220109,2300,0
20220110,0,0
20220110,100,0
20220110,200,0
20220110,300,0
20220110,400,0.2
20220110,500,0
20220110,600,0
20220110,700,0
20220110,800,0
20220110,900,0
20220110,1000,0
20220110,1100,0
20220110,1200,0
20220110,1300,0
20220110,1400,0
20220110,1500,0
20220110,1600,0
20220110,1700,0
20220110,1800,0
20220110,1900,0
20220110,2000,0.2
20220110,2100,0
20220110,2200,0
20220110,2300,0
20220111,0,0
20220111,100,0
20220111,200,0
20220111,300,0
20220111,400,0.2
20220111,500,0.9
20220111,600,0.4
20220111,700,0
20220111,800,0
20220111,900,0.2
20220111,1000,0.7
20220111,1100,0.8
20220111,1200,0.8
20220111,1300,0.4
20220111,1400,0.3
20220111,1500,1
20220111,1600,0
20220111,1700,0.6
20220111,1800,0.2
20220111,1900,0.2
20220111,2000,0
20220111,2100,0.5
20220111,2200,0.7
20220111,2300,0.4
20220112,0,1.3
20220112,100,0.3
20220112,200,0.5
20220112,300,1.7
20220112,400,1
20220112,500,0.2
20220112,600,0.3
20220112,700,0
20220112,800,0
20220112,900,0
20220112,1000,0
20220112,1100,0
20220112,1200,0
20220112,1300,0
20220112,1400,0
20220112,1500,0
20220112,1600,0
20220112,1700,0
20220112,1800,0
20220112,1900,0
20220112,2000,0
20220112,2100,0
20220112,2200,0.6
20220112,2300,0
20220113,0,0
20220113,100,0
20220113,200,0
20220113,300,0
20220113,400,0
20220113,500,0
20220113,600,0
20220113,700,0
20220113,800,0
20220113,900,0
20220113,1000,0
20220113,1100,0
20220113,1200,0
20220113,1300,0
20220113,1400,0
20220113,1500,0
20220113,1600,0
20220113,1700,0
20220113,1800,0
20220113,1900,0
20220113,2000,0
20220113,2100,0
20220113,2200,0
20220113,2300,0
20220114,0,0
20220114,100,0
20220114,200,0
20220114,300,0
20220114,400,2
20220114,500,1.9
20220114,600,0.6
20220114,700,0
20220114,800,0
20220114,900,0
20220114,1000,0
20220114,1100,0
20220114,1200,0
20220114,1300,0
20220114,1400,0.6
20220114,1500,4
20220114,1600,1.2
20220114,1700,0.9
