UTC_DATE,UTC_TIME,P_CALC
20230101,100,0
20230101,200,0
20230101,300,0
20230101,400,0
20230101,500,0.5
20230101,600,1.2
20230101,700,1.9
20230101,800,1.8
20230101,900,0.9
20230101,1000,0.3
20230101,1100,0.8
20230101,1200,0.2
20230101,1300,0
20230101,1400,0.4
20230101,1500,0
20230101,1600,0
20230101,1700,0
20230101,1800,0.6
20230101,1900,2.1
20230101,2000,2.2
20230101,2100,3.3
20230101,2200,3.9
20230101,2300,3.4
20230102,0,1.9
20230102,100,2.9
20230102,200,1.6
20230102,300,1.3
20230102,400,1.3
20230102,500,1.6
20230102,600,3.1
20230102,700,2.7
20230102,800,0.8
20230102,900,1.3
20230102,1000,0.6
20230102,1100,0.2
20230102,1200,0.4
20230102,1300,0.2
20230102,1400,2.8
20230102,1500,1.6
20230102,1600,0.5
20230102,1700,0
20230102,1800,0.2
20230102,1900,0
20230102,2000,0.3
20230102,2100,1.6
20230102,2200,0.8
20230102,2300,1
20230103,0,0.5
20230103,100,0
20230103,200,0
20230103,300,0
20230103,400,0
20230103,500,0
20230103,600,0
20230103,700,0
20230103,800,0
20230103,900,0
20230103,1000,0
20230103,1100,0
20230103,1200,0
20230103,1300,0
20230103,1400,0
20230103,1500,0
20230103,1600,0
20230103,1700,0
20230103,1800,0
20230103,1900,0
20230103,2000,0
20230103,2100,0
20230103,2200,0
20230103,2300,0
20230104,0,0
20230104,100,0
20230104,200,0
20230104,300,0
20230104,400,0
20230104,500,0
20230104,600,0
20230104,700,0
20230104,800,0
20230104,900,0
20230104,1000,0
20230104,1100,0
20230104,1200,0
20230104,1300,0
20230104,1400,0
20230104,1500,0
20230104,1600,0
20230104,1700,0
20230104,1800,0
20230104,1900,0.8
20230104,2000,0.7
20230104,2100,0.9
20230104,2200,0.2
20230104,2300,0
20230105,0,0
20230105,100,0
20230105,200,0
20230105,300,0
20230105,400,0
20230105,500,0
20230105,600,0
20230105,700,0
20230105,800,0
20230105,900,0
20230105,1000,0
