UTC_DATE,UTC_TIME,P_CALC
20120101,100,0
20120101,200,0
20120101,300,0
20120101,400,0
20120101,500,0
20120101,600,0.2
20120101,700,0.2
20120101,800,0
20120101,900,0
20120101,1000,0
20120101,1100,0
20120101,1200,0
20120101,1300,0
20120101,1400,0
20120101,1500,0
20120101,1600,0
20120101,1700,0
20120101,1800,0
20120101,1900,0
20120101,2000,0.7
20120101,2100,0.6
20120101,2200,1.4
20120101,2300,2.1
20120102,0,1.6
20120102,100,0.2
20120102,200,0.4
20120102,300,0.5
20120102,400,2.2
20120102,500,1.3
20120102,600,1.7
20120102,700,1.6
20120102,800,0.6
20120102,900,1.1
20120102,1000,0.3
20120102,1100,0.7
20120102,1200,0.4
20120102,1300,0
20120102,1400,0.3
20120102,1500,0.6
20120102,1600,0
20120102,1700,0
20120102,1800,0
20120102,1900,0
20120102,2000,0
20120102,2100,0
20120102,2200,0
20120102,2300,0
20120103,0,0
20120103,100,0
20120103,200,0
20120103,300,0
20120103,400,0
20120103,500,0
20120103,600,0
20120103,700,0
20120103,800,0
20120103,900,0
20120103,1000,0
20120103,1100,0
20120103,1200,0
20120103,1300,0
20120103,1400,0
20120103,1500,0
20120103,1600,0
20120103,1700,0
20120103,1800,0
20120103,1900,0
20120103,2000,0.5
20120103,2100,3.8
20120103,2200,0
20120103,2300,0
20120104,0,0.8
20120104,100,1.6
20120104,200,0.6
20120104,300,0.3
20120104,400,0.7
20120104,500,0.4
20120104,600,0.4
20120104,700,0
20120104,800,0
20120104,900,0
20120104,1000,0
20120104,1100,0
20120104,1200,0
20120104,1300,0.4
20120104,1400,0.4
20120104,1500,2
20120104,1600,2.8
20120104,1700,2.9
20120104,1800,1
20120104,1900,1
20120104,2000,2
20120104,2100,1.6
20120104,2200,1.4
20120104,2300,1.2
20120105,0,1.8
20120105,100,0.9
20120105,200,1.4
20120105,300,0
20120105,400,0.5
20120105,500,0
20120105,600,0.2
20120105,700,0.8
20120105,800,0.4
20120105,900,0.5
20120105,1000,0.9
20120105,1100,1.9
20120105,1200,1.3
20120105,1300,1.6
20120105,1400,0.6
20120105,1500,0.2
20120105,1600,0
20120105,1700,0
20120105,1800,0
20120105,1900,0
20120105,2000,0
20120105,2100,0
20120105,2200,0
20120105,2300,0
20120106,0,0
20120106,100,0
20120106,200,0
20120106,300,0
20120106,400,0
20120106,500,0
20120106,600,0
20120106,700,0
20120106,800,0
20120106,900,0
20120106,1000,0
20120106,1100,0
20120106,1200,0
20120106,1300,0
20120106,1400,0
20120106,1500,0
20120106,1600,0
20120106,1700,0
20120106,1800,0
20120106,1900,0
20120106,2000,0
20120106,2100,0
20120106,2200,0
20120106,2300,0
20120107,0,0.3
20120107,100,0.2
20120107,200,0.5
20120107,300,0.6
20120107,400,0.9
20120107,500,0.5
20120107,600,0.4
20120107,700,0
20120107,800,0
20120107,900,0
20120107,1000,0
20120107,1100,0
20120107,1200,0.4
20120107,1300,0.7
20120107,1400,0.4
20120107,1500,1.5
20120107,1600,1.8
20120107,1700,0.8
20120107,1800,0.5
20120107,1900,0.2
20120107,2000,0.4
20120107,2100,0.5
20120107,2200,0
20120107,2300,0.6
20120108,0,0.4
20120108,100,0.2
20120108,200,0.9
20120108,300,1.4
20120108,400,1.1
20120108,500,0.7
20120108,600,0.2
20120108,700,0.3
20120108,800,1.6
20120108,900,0
20120108,1000,2.2
20120108,1100,0
20120108,1200,2.1
20120108,1300,1
20120108,1400,1.1
20120108,1500,1
20120108,1600,2.1
20120108,1700,1.6
20120108,1800,0.8
20120108,1900,1
20120108,2000,0.5
20120108,2100,0.7
20120108,2200,1.1
20120108,2300,1.4
20120109,0,0.6
20120109,100,0.5
20120109,200,0
20120109,300,0.4
20120109,400,1.4
20120109,500,0.5
20120109,600,0
20120109,700,1.6
20120109,800,0.9
20120109,900,0.9
20120109,1000,0.5
20120109,1100,0
20120109,1200,0.3
20120109,1300,0.2
20120109,1400,0
20120109,1500,1.5
20120109,1600,0.5
20120109,1700,0.2
20120109,1800,0
20120109,1900,0.2
20120109,2000,0
20120109,2100,0
20120109,2200,0.3
20120109,2300,0.3
20120110,0,0
20120110,100,0.7
20120110,200,0.2
20120110,300,0
20120110,400,0
20120110,500,0
20120110,600,0
20120110,700,0
20120110,800,0
20120110,900,0
20120110,1000,0
20120110,1100,0
20120110,1200,0
20120110,1300,0
20120110,1400,0
20120110,1500,0
20120110,1600,0
20120110,1700,0
20120110,1800,0
20120110,1900,0
20120110,2000,0
20120110,2100,0
20120110,2200,0
20120110,2300,0
20120111,0,0
20120111,100,0.3
20120111,200,0.2
20120111,300,0
20120111,400,0.8
20120111,500,0.4
20120111,600,0.2
20120111,700,1.3
20120111,800,0.8
20120111,900,0
20120111,1000,1.1
20120111,1100,1.3
20120111,1200,1.9
20120111,1300,2.1
20120111,1400,2.3
20120111,1500,4.2
20120111,1600,2.7
20120111,1700,0.8
20120111,1800,2.2
20120111,1900,2.4
20120111,2000,1.9
20120111,2100,1.9
20120111,2200,1.4
20120111,2300,1.2
20120112,0,0
20120112,100,0
20120112,200,0
20120112,300,0
20120112,400,0
20120112,500,0.8
20120112,600,1.9
20120112,700,1.6
20120112,800,3.2
20120112,900,4.3
20120112,1000,4.5
20120112,1100,3.9
20120112,1200,2.6
20120112,1300,2.3
20120112,1400,1.2
20120112,1500,0.9
20120112,1600,1.7
20120112,1700,2
20120112,1800,2.9
20120112,1900,2
20120112,2000,1.4
20120112,2100,0.3
20120112,2200,0.9
20120112,2300,1.6
20120113,0,0.6
20120113,100,0.3
20120113,200,0
20120113,300,0.2
20120113,400,0
20120113,500,0
20120113,600,0.3
20120113,700,0.2
20120113,800,0
20120113,900,0
20120113,1000,0.8
20120113,1100,2.2
20120113,1200,0.4
20120113,1300,0
20120113,1400,2.1
20120113,1500,0.6
20120113,1600,1.7
20120113,1700,0
20120113,1800,0
20120113,1900,0
20120113,2000,0.4
20120113,2100,0
20120113,2200,0.4
20120113,2300,0.4
20120114,0,0
20120114,100,0
20120114,200,0
20120114,300,0
20120114,400,0
20120114,500,0
20120114,600,0
20120114,700,0
20120114,800,0
20120114,900,0
20120114,1000,0
20120114,1100,0
20120114,1200,0
20120114,1300,0
20120114,1400,0
20120114,1500,0
20120114,1600,0
20120114,1700,0
20120114,1800,0
20120114,1900,0
20120114,2000,0
20120114,2100,0
20120114,2200,0
20120114,2300,0
20120115,0,0
20120115,100,0
20120115,200,0
20120115,300,0
20120115,400,0
20120115,500,0
20120115,600,0
20120115,700,0
20120115,800,0
20120115,900,0
20120115,1000,0
20120115,1100,0
20120115,1200,0
20120115,1300,0
20120115,1400,0
20120115,1500,0
20120115,1600,0
20120115,1700,0
20120115,1800,0
20120115,1900,0
20120115,2000,0
20120115,2100,0
20120115,2200,0
20120115,2300,0
20120116,0,0
20120116,100,0
20120116,200,0
20120116,300,0
20120116,400,0
20120116,500,0
20120116,600,0
20120116,700,0
20120116,800,0
20120116,900,0
20120116,1000,0
20120116,1100,0
20120116,1200,0
20120116,1300,0
20120116,1400,0
20120116,1500,0
20120116,1600,0
20120116,1700,0
20120116,1800,0
20120116,1900,0
20120116,2000,0
20120116,2100,0
20120116,2200,0
20120116,2300,0
20120117,0,0
20120117,100,0
20120117,200,0
20120117,300,0
20120117,400,0
20120117,500,0
20120117,600,0
20120117,700,0
20120117,800,0
20120117,900,0
20120117,1000,0
20120117,1100,0
20120117,1200,0
20120117,1300,0
20120117,1400,0
20120117,1500,0
20120117,1600,0
20120117,1700,0
20120117,1800,0
20120117,1900,0
20120117,2000,0
20120117,2100,0
20120117,2200,0
20120117,2300,0
20120118,0,0
20120118,100,0
20120118,200,0
20120118,300,0
20120118,400,0
20120118,500,0
20120118,600,0
20120118,700,0
20120118,800,0
20120118,900,0
20120118,1000,0
20120118,1100,0
20120118,1200,0
20120118,1300,0
20120118,1400,0
20120118,1500,0
20120118,1600,0
20120118,1700,0
20120118,1800,0
20120118,1900,0
20120118,2000,0
20120118,2100,0
20120118,2200,0
20120118,2300,0
20120119,0,0
20120119,100,0
20120119,200,0
20120119,300,0
20120119,400,0
20120119,500,0
20120119,600,0
20120119,700,0
20120119,800,0
20120119,900,0
20120119,1000,0
20120119,1100,0
20120119,1200,0
20120119,1300,0
20120119,1400,0
20120119,1500,0
20120119,1600,0
20120119,1700,0
20120119,1800,0
20120119,1900,0
20120119,2000,0
20120119,2100,0
20120119,2200,0
20120119,2300,0
20120120,0,0
20120120,100,0
20120120,200,0
20120120,300,0
20120120,400,0
20120120,500,0
20120120,600,0
20120120,700,0
20120120,800,0
20120120,900,0
20120120,1000,0
20120120,1100,0.5
20120120,1200,0.2
20120120,1300,0.2
20120120,1400,0.5
20120120,1500,0.6
20120120,1600,0.3
20120120,1700,0.2
20120120,1800,0
20120120,1900,0
20120120,2000,0
20120120,2100,0
20120120,2200,0
20120120,2300,0
20120121,0,0
20120121,100,0
20120121,200,0
20120121,300,0
20120121,400,0
20120121,500,0
20120121,600,0
20120121,700,0
20120121,800,0
20120121,900,0
20120121,1000,0
20120121,1100,0.3
20120121,1200,0.3
20120121,1300,0
20120121,1400,0.2
20120121,1500,0
20120121,1600,0
20120121,1700,0
20120121,1800,0
20120121,1900,0
20120121,2000,0
20120121,2100,0
20120121,2200,0
20120121,2300,0
20120122,0,0.6
20120122,100,0.6
20120122,200,2.2
20120122,300,0.4
20120122,400,0.8
20120122,500,2.2
20120122,600,1.7
20120122,700,0.2
20120122,800,2
20120122,900,1
20120122,1000,0.4
20120122,1100,0.4
20120122,1200,0.3
20120122,1300,0.6
20120122,1400,0.6
20120122,1500,0.4
20120122,1600,0
20120122,1700,0.2
20120122,1800,0
20120122,1900,0.3
20120122,2000,0
20120122,2100,0
20120122,2200,0
20120122,2300,0
20120123,0,0
20120123,100,0
20120123,200,0
20120123,300,0
20120123,400,0
20120123,500,0
20120123,600,0
20120123,700,0
20120123,800,0
20120123,900,0
20120123,1000,0
20120123,1100,0
20120123,1200,0
20120123,1300,0
20120123,1400,0
20120123,1500,0.2
20120123,1600,0
20120123,1700,2.8
20120123,1800,0.2
20120123,1900,0.2
20120123,2000,0
20120123,2100,1
20120123,2200,0.3
20120123,2300,2.2
20120124,0,0.5
20120124,100,0
20120124,200,0
20120124,300,0.2
20120124,400,0
20120124,500,0.2
20120124,600,0
20120124,700,0
20120124,800,0.4
20120124,900,0
20120124,1000,0
20120124,1100,0
20120124,1200,0
20120124,1300,0
20120124,1400,0
20120124,1500,0
20120124,1600,0
20120124,1700,0
20120124,1800,0
20120124,1900,0
20120124,2000,0.3
20120124,2100,0
20120124,2200,0
20120124,2300,0.2
20120125,0,0.2
20120125,100,0.2
20120125,200,0.2
20120125,300,0
20120125,400,0
20120125,500,1.7
20120125,600,1.5
20120125,700,1.3
20120125,800,4.3
20120125,900,7.1
20120125,1000,3.2
20120125,1100,3.5
20120125,1200,0.3
20120125,1300,0
20120125,1400,0.2
20120125,1500,2.1
20120125,1600,0
20120125,1700,0
20120125,1800,0.2
20120125,1900,0
20120125,2000,0
20120125,2100,0.3
20120125,2200,0
20120125,2300,0
20120126,0,1.1
20120126,100,1.5
20120126,200,1
20120126,300,0
20120126,400,0.6
20120126,500,0
20120126,600,0
20120126,700,0.3
20120126,800,0
20120126,900,0
20120126,1000,0.7
20120126,1100,0
20120126,1200,0
20120126,1300,0
20120126,1400,0
20120126,1500,0
20120126,1600,0
20120126,1700,0.5
20120126,1800,0
20120126,1900,0
20120126,2000,0.3
20120126,2100,0
20120126,2200,0
20120126,2300,0
20120127,0,0
20120127,100,1.3
20120127,200,2
20120127,300,0
20120127,400,0
20120127,500,1.1
20120127,600,0
20120127,700,0
20120127,800,0
20120127,900,0
20120127,1000,0.3
20120127,1100,0
20120127,1200,1.2
20120127,1300,3.8
20120127,1400,0
20120127,1500,0.7
20120127,1600,0
20120127,1700,0
20120127,1800,0
20120127,1900,0
20120127,2000,0
20120127,2100,0
20120127,2200,0
20120127,2300,0
20120128,0,0.4
20120128,100,0
20120128,200,0
20120128,300,0
20120128,400,0
20120128,500,0
20120128,600,0.2
20120128,700,0.3
20120128,800,0
20120128,900,0
20120128,1000,0
20120128,1100,0
20120128,1200,0
20120128,1300,0
20120128,1400,0
20120128,1500,0
20120128,1600,0
20120128,1700,0
20120128,1800,0
20120128,1900,0
20120128,2000,0
20120128,2100,0
20120128,2200,0
20120128,2300,0.9
20120129,0,0.2
20120129,100,0
20120129,200,0
20120129,300,0.5
20120129,400,0.5
20120129,500,0
20120129,600,0
20120129,700,0
20120129,800,0
20120129,900,0
